,Text,illocution,id_illocution,nodeset_id,CA,RA,CA_premise,RA_premise,CA_conclusion,RA_conclusion,speaker,Words,Num_words,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,num care.virtue,num care.vice,num fairness.virtue,num fairness.vice,num loyalty.virtue,num loyalty.vice,num authority.virtue,num authority.vice,num sanctity.virtue,num sanctity.vice,contains_care_virtue,contains_care_vice,contains_fairness_virtue,contains_fairness_vice,contains_sanctity_virtue,contains_sanctity_vice,contains_authority_virtue,contains_authority_vice,contains_loyalty_virtue,contains_loyalty_vice,no moral foundation words,final output,final input,RA final input,RA final output,CA final input,CA final output
46,"Anthony O’Hear : about the same time, Keynes wrote an interesting memoir called My Early Beliefs, in which he speaks of the moral attitudes of his set, the Bloomsbury Set","about the same time as the Oxford Union debate of February 1933, Keynes wrote an interesting memoir called My Early Beliefs, in which he speaks of the moral attitudes of his set, the Bloomsbury Set",431263,nodeset15910,0,1,0,0,0,1,Anthony,"['anthony', 'o', '’', 'hear', 'about', 'the', 'same', 'time', 'keyne', 'write', 'an', 'interesting', 'memoir', 'call', 'my', 'early', 'belief', 'in', 'which', 'he', 'speak', 'of', 'the', 'moral', 'attitude', 'of', 'his', 'set', 'the', 'bloomsbury', 'set']",31,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
47,"John Keynes : we were like water flies skimming over the surface of things, we despatched customary morals, conventions and traditional wisdom","we were like water flies skimming over the surface of things, we despatched customary morals, conventions and traditional wisdom",431267,nodeset15910,0,1,0,0,0,1,John,"['john', 'keynes', 'we', 'be', 'like', 'water', 'fly', 'skim', 'over', 'the', 'surface', 'of', 'thing', 'we', 'despatch', 'customary', 'moral', 'convention', 'and', 'traditional', 'wisdom']",21,,,,,,,traditional,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
48,"John Keynes : nothing mattered except states of mind, chiefly our own","nothing mattered except states of mind, chiefly our own",431274,nodeset15910,0,1,0,0,0,1,John,"['john', 'keynes', 'nothing', 'matter', 'except', 'state', 'of', 'mind', 'chiefly', 'our', 'own']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
49,Anthony O’Hear : that was a pretty prevalent attitude among intellectuals in the 1920s and probably the 1930s,that was a pretty prevalent attitude among intellectuals in the 1920s and probably the 1930s,431283,nodeset15910,0,0,0,0,0,0,Anthony,"['anthony', 'o', '’', 'hear', 'that', 'be', 'a', 'pretty', 'prevalent', 'attitude', 'among', 'intellectual', 'in', 'the', 'and', 'probably', 'the', '1930s']",18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,"Anthony O’Hear : those attitudes have now become very prevalent in society, as a whole","those attitudes have now become very prevalent in society, as a whole",431288,nodeset15910,0,0,0,0,0,0,Anthony,"['anthony', 'o', '’', 'hear', 'those', 'attitude', 'have', 'now', 'become', 'very', 'prevalent', 'in', 'society', 'as', 'a', 'whole']",16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,"Michael Portillo : Let me pick up your second quote, which was about putting chains on our appetites","Let Michael Portello pick up Anthony O’Hear's second quote, which was about putting chains on our appetites",431293,nodeset15910,0,0,0,0,0,0,Michael,"['michael', 'portillo', 'let', 'I', 'pick', 'up', 'your', 'second', 'quote', 'which', 'be', 'about', 'put', 'chain', 'on', 'our', 'appetite']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,"Michael Portillo : Is it not possible, precisely because people are hedonistic and individualistic today, to imagine that they would indeed be willing to fight to a threat against their way of life",It is possible to imagine that people today would indeed be willing to fight to a threat against their way of life,431302,nodeset15910,0,1,0,1,0,1,Michael,"['michael', 'portillo', 'be', 'it', 'not', 'possible', 'precisely', 'because', 'people', 'be', 'hedonistic', 'and', 'individualistic', 'today', 'to', 'imagine', 'that', 'they', 'would', 'indeed', 'be', 'willing', 'to', 'fight', 'to', 'a', 'threat', 'against', 'their', 'way', 'of', 'life']",32,,"fight,threat",,,,,willing,,,hedonistic,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
53,Michael Portillo : people are hedonistic and individualistic today,people are hedonistic and individualistic today,431307,nodeset15910,0,1,0,0,0,1,Michael,"['michael', 'portillo', 'people', 'be', 'hedonistic', 'and', 'individualistic', 'today']",8,,,,,,,,,,hedonistic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
54,"Michael Portillo : the threats that we can think about, from islamists, from Russians or from Chinese are precisely against their hedonism, precisely against their individualism, so why wouldn’t people be prepared to resist","the threats that we can think about, from islamists, from Russians or from Chinese are precisely against their hedonism, precisely against their individualism, so people would be prepared to resist",431314,nodeset15910,0,1,0,1,0,0,Michael,"['michael', 'portillo', 'the', 'threat', 'that', 'we', 'can', 'think', 'about', 'from', 'islamist', 'from', 'russians', 'or', 'from', 'chinese', 'be', 'precisely', 'against', 'their', 'hedonism', 'precisely', 'against', 'their', 'individualism', 'so', 'why', 'would', 'not', 'people', 'be', 'prepared', 'to', 'resist']",34,,threat,,,,,,,,hedonism,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
55,"Anthony O’Hear : they might, and indeed I hope they would be, but I’m not confident","people today might be prepared to resist, and indeed Antony O’Hear hopes they would be, but he's not confident",431321,nodeset15910,0,1,0,1,1,0,Anthony,"['anthony', 'o', '’', 'hear', 'they', 'might', 'and', 'indeed', 'I', 'hope', 'they', 'would', 'be', 'but', 'I', '’', 'm', 'not', 'confident']",19,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,"Anthony O’Hear : this stress on individual states of mind, appetite, satisfaction of appetite, you used the word hedonism, I didn’t, these are not attitudes which foster the virtues of courage, loyalty and physical and moral strength and, also, a belief in what one is fighting for","this stress on individual states of mind, appetite, satisfaction of appetite, Michael Portillo used the word hedonism, Antony O’Hear didn’t, these are not attitudes which foster the virtues of courage, loyalty and physical and moral strength and, also, a belief in what one is fighting for",431328,nodeset15910,0,1,0,0,0,1,Anthony,"['anthony', 'o', '’', 'hear', 'this', 'stress', 'on', 'individual', 'state', 'of', 'mind', 'appetite', 'satisfaction', 'of', 'appetite', 'you', 'use', 'the', 'word', 'hedonism', 'I', 'do', 'not', 'these', 'be', 'not', 'attitude', 'which', 'foster', 'the', 'virtue', 'of', 'courage', 'loyalty', 'and', 'physical', 'and', 'moral', 'strength', 'and', 'also', 'a', 'belief', 'in', 'what', 'one', 'be', 'fight', 'for']",49,,fight,,,loyalty,,,,,hedonism,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
57,Anthony O’Hear : I don’t think that hedonism is exactly something one can believe in in such a way as to fight,Antony O’Hear doesn’t think that hedonism is exactly something one can believe in in such a way as to fight,431335,nodeset15910,0,1,0,0,0,1,Anthony,"['anthony', 'o', '’', 'hear', 'I', 'do', 'not', 'think', 'that', 'hedonism', 'be', 'exactly', 'something', 'one', 'can', 'believe', 'in', 'in', 'such', 'a', 'way', 'as', 'to', 'fight']",24,,fight,,,,,,,,hedonism,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
58,"Anthony O’Hear : I would hear quote from 1940, George Orwell, Mr Wells, Hitler and the world state and George Orwell is attacking the intellectuals of his day","Antony O’Hear would hear quote from 1940, George Orwell, Mr Wells, Hitler and the world state and George Orwell is attacking the intellectuals of his day",431339,nodeset15910,0,1,0,1,0,1,Anthony,"['anthony', 'o', '’', 'hear', 'I', 'would', 'hear', 'quote', 'from', 'george', 'orwell', 'mr', 'wells', 'hitler', 'and', 'the', 'world', 'state', 'and', 'george', 'orwell', 'be', 'attack', 'the', 'intellectual', 'of', 'his', 'day']",28,,attack,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,"George Orwell : for a common sense view, such as the league of nations, hardly a human creature is willing to shed a pint of blood","for a common sense view, such as the league of nations, hardly a human creature is willing to shed a pint of blood",431348,nodeset15910,0,1,0,0,0,1,George,"['george', 'orwell', 'for', 'a', 'common', 'sense', 'view', 'such', 'as', 'the', 'league', 'of', 'nation', 'hardly', 'a', 'human', 'creature', 'be', 'willing', 'to', 'shed', 'a', 'pint', 'of', 'blood']",25,,,,,nation,,willing,,blood,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0
60,Anthony O’Hear : he thinks they’ve undermined the moral fibre of the country,George Orwell thinks the intellectuals of his day have undermined the moral fibre of the country,431342,nodeset15910,0,1,0,1,0,1,Anthony,"['anthony', 'o', '’', 'hear', 'he', 'think', 'they', '’', 've', 'undermine', 'the', 'moral', 'fibre', 'of', 'the', 'country']",16,,,,,country,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61,"Anne McElvoy : Let’s broaden it out, if we could, from conflict, surely progress is a, kind of, trade off, we get some things we didn’t have before","Let’s broaden it out, if we could, from conflict, surely progress is a, kind of, trade off, we get some things we didn’t have before",431446,nodeset15912,0,0,0,0,0,0,Anne,"['anne', 'mcelvoy', 'let', '’', 's', 'broaden', 'it', 'out', 'if', 'we', 'could', 'from', 'conflict', 'surely', 'progress', 'be', 'a', 'kind', 'of', 'trade', 'off', 'we', 'get', 'some', 'thing', 'we', 'do', 'not', 'have', 'before']",30,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,"Anne McElvoy : We give up some of the certainties, perhaps even some of the sense of duty and our idea of what duty and responsibility is and to whom it applies changes and, in return for which, we get a more questioning, innovative and diverse society, what’s wrong with that","We give up some of the certainties, perhaps even some of the sense of duty and our idea of what duty and responsibility is and to whom it applies changes and, in return for which, we get a more questioning, innovative and diverse society, there’s nothing wrong with that",431452,nodeset15912,1,0,1,0,0,0,Anne,"['anne', 'mcelvoy', 'we', 'give', 'up', 'some', 'of', 'the', 'certainty', 'perhaps', 'even', 'some', 'of', 'the', 'sense', 'of', 'duty', 'and', 'our', 'idea', 'of', 'what', 'duty', 'and', 'responsibility', 'be', 'and', 'to', 'whom', 'it', 'apply', 'change', 'and', 'in', 'return', 'for', 'which', 'we', 'get', 'a', 'more', 'questioning', 'innovative', 'and', 'diverse', 'society', 'what', '’', 'wrong', 'with', 'that']",51,,,,,,,duty,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
63,"Anthony O’Hear : Well I didn’t say there was anything wrong with it, at the moment, all I’ve done is to try to explain some of the changes and I think the question is, where we would be if we found ourselves in some, kind of, mortal conflict, which we were in 1940","Well Anthony O’Hear didn’t say there was anything wrong with it, at the moment, all he has done is to try to explain some of the changes and the question is, where we would be if we found ourselves in some, kind of, mortal conflict, which we were in 1940",431457,nodeset15912,1,0,0,0,1,0,Anthony,"['anthony', 'o', '’', 'hear', 'well', 'I', 'do', 'not', 'say', 'there', 'be', 'anything', 'wrong', 'with', 'it', 'at', 'the', 'moment', 'all', 'I', '’', 've', 'do', 'be', 'to', 'try', 'to', 'explain', 'some', 'of', 'the', 'change', 'and', 'I', 'think', 'the', 'question', 'be', 'where', 'we', 'would', 'be', 'if', 'we', 'find', 'ourselves', 'in', 'some', 'kind', 'of', 'mortal', 'conflict', 'which', 'we', 'be', 'in']",56,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
64,Anne McElvoy : What makes you so sure that we wouldn’t,XXX makes Anthony O’Hear so sure that we wouldn’t,431464,nodeset15912,0,0,0,0,0,0,Anne,"['anne', 'mcelvoy', 'what', 'make', 'you', 'so', 'sure', 'that', 'we', 'would', 'not']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65,Anne McElvoy : we don’t know,we don’t know,431469,nodeset15912,0,1,0,1,0,0,Anne,"['anne', 'mcelvoy', 'we', 'do', 'not', 'know']",6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
66,"Anne McElvoy : we’re not, as a country, in a mortal conflict","we’re not, as a country, in a mortal conflict",431474,nodeset15912,0,1,0,0,0,1,Anne,"['anne', 'mcelvoy', 'we', '’', 're', 'not', 'as', 'a', 'country', 'in', 'a', 'mortal', 'conflict']",13,,,,,country,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
67,"Anne McElvoy : if I look at the young men who went off to Iraq, to Afghanistan to complex conflicts with a lot of controversy about them and the way they were conducted and many lost their lives","if Anne McElvoy looks at the young men who went off to Iraq, to Afghanistan to complex conflicts with a lot of controversy about them and the way they were conducted and many lost their lives",431481,nodeset15912,0,1,0,0,0,1,Anne,"['anne', 'mcelvoy', 'if', 'I', 'look', 'at', 'the', 'young', 'man', 'who', 'go', 'off', 'to', 'iraq', 'to', 'afghanistan', 'to', 'complex', 'conflict', 'with', 'a', 'lot', 'of', 'controversy', 'about', 'they', 'and', 'the', 'way', 'they', 'be', 'conduct', 'and', 'many', 'lose', 'their', 'life']",37,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
68,Anne McElvoy : we do have proof of what young people are prepared to do for their county,we do have proof of what young people are prepared to do for their county,431486,nodeset15912,0,1,0,1,0,1,Anne,"['anne', 'mcelvoy', 'we', 'do', 'have', 'proof', 'of', 'what', 'young', 'people', 'be', 'prepared', 'to', 'do', 'for', 'their', 'county']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69,"Anne McElvoy : the former Yugoslavia, not so many deaths, but a lot of very unpleasant business, that British armed forces were prepared to get involved with, on the whole, without too much complaint from them","the former Yugoslavia, not so many deaths, but a lot of very unpleasant business, that British armed forces were prepared to get involved with, on the whole, without too much complaint from them",431493,nodeset15912,0,1,0,0,0,1,Anne,"['anne', 'mcelvoy', 'the', 'former', 'yugoslavia', 'not', 'so', 'many', 'death', 'but', 'a', 'lot', 'of', 'very', 'unpleasant', 'business', 'that', 'british', 'armed', 'force', 'be', 'prepared', 'to', 'get', 'involve', 'with', 'on', 'the', 'whole', 'without', 'too', 'much', 'complaint', 'from', 'they']",35,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
70,Anne McElvoy : Surely isn’t that where things ended up,Surely that is where things ended up in mortal conflict,431497,nodeset15912,0,1,0,1,0,0,Anne,"['anne', 'mcelvoy', 'surely', 'be', 'not', 'that', 'where', 'thing', 'end', 'up']",10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
71,"Anthony O’Hear : Some young people, a very small number of young people, and I think their position was actually made extremely difficult by precisely the reasons you’ve given","Some young people, a very small number of young people, and their position was actually made extremely difficult by precisely the reasons Anne McElvoy has given",431501,nodeset15912,0,1,0,1,1,0,Anthony,"['anthony', 'o', '’', 'hear', 'some', 'young', 'people', 'a', 'very', 'small', 'number', 'of', 'young', 'people', 'and', 'I', 'think', 'their', 'position', 'be', 'actually', 'make', 'extremely', 'difficult', 'by', 'precisely', 'the', 'reason', 'you', '’', 've', 'give']",32,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72,"Anthony O’Hear : the country, if I may speak of ‘the country’, I don’t like doing that, but the country certainly wasn’t 100 per cent behind them","the country, if Anthony O’Hear may speak of ‘the country’, he doesn’t like doing that, but the country certainly wasn’t 100 per cent behind them",431514,nodeset15912,0,1,0,1,0,1,Anthony,"['anthony', 'o', '’', 'hear', 'the', 'country', 'if', 'I', 'may', 'speak', 'of', 'the', 'country', 'I', 'do', 'not', 'like', 'do', 'that', 'but', 'the', 'country', 'certainly', 'be', 'n', '’', 't', 'per', 'cent', 'behind', 'they']",31,,,,,country,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73,Anthony O’Hear : it must be very difficult for people in the army to go and fight in campaigns that neither they nor the majority of their fellows believe in,it must be very difficult for people in the army to go and fight in campaigns that neither they nor the majority of their fellows believe in,431519,nodeset15912,0,1,0,0,0,1,Anthony,"['anthony', 'o', '’', 'hear', 'it', 'must', 'be', 'very', 'difficult', 'for', 'people', 'in', 'the', 'army', 'to', 'go', 'and', 'fight', 'in', 'campaign', 'that', 'neither', 'they', 'nor', 'the', 'majority', 'of', 'their', 'fellow', 'believe', 'in']",31,,fight,,,fellow,,,,,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
74,"Anthony O’Hear : part of the reason for this is another social moral change is that we now live in an atmosphere which isn’t all bad, but an atmosphere of relentless criticism, self-examination and so on","part of the reason for this is another social moral change is that we now live in an atmosphere which isn’t all bad, but an atmosphere of relentless criticism, self-examination and so on",431526,nodeset15912,0,1,0,0,0,1,Anthony,"['anthony', 'o', '’', 'hear', 'part', 'of', 'the', 'reason', 'for', 'this', 'be', 'another', 'social', 'moral', 'change', 'be', 'that', 'we', 'now', 'live', 'in', 'an', 'atmosphere', 'which', 'be', 'not', 'all', 'bad', 'but', 'an', 'atmosphere', 'of', 'relentless', 'criticism', 'self', 'examination', 'and', 'so', 'on']",39,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
75,"Anne McElvoy : that surely is the point, of course people are not going to be as uncritical as they were when you were facing Adolph Hitler, there are not that many wars where there is that absolute moral clarity for all but appeasers or for those who would never…pacifists, outright pacifists","that surely is the point, of course people are not going to be as uncritical as they were when you were facing Adolph Hitler, there are not that many wars where there is that absolute moral clarity for all but appeasers or for those who would never…pacifists, outright pacifists",431533,nodeset15912,0,1,0,0,0,1,Anne,"['anne', 'mcelvoy', 'that', 'surely', 'be', 'the', 'point', 'of', 'course', 'people', 'be', 'not', 'go', 'to', 'be', 'as', 'uncritical', 'as', 'they', 'be', 'when', 'you', 'be', 'face', 'adolph', 'hitler', 'there', 'be', 'not', 'that', 'many', 'war', 'where', 'there', 'be', 'that', 'absolute', 'moral', 'clarity', 'for', 'all', 'but', 'appeaser', 'or', 'for', 'those', 'who', 'would', 'never', '…', 'pacifist', 'outright', 'pacifist']",53,,,,,war,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
76,Anne McElvoy : of course they have to fight in wars where a lot of their countrymen don’t agree with them,of course they have to fight in wars where a lot of their countrymen don’t agree with them,431538,nodeset15912,0,1,0,1,0,0,Anne,"['anne', 'mcelvoy', 'of', 'course', 'they', 'have', 'to', 'fight', 'in', 'war', 'where', 'a', 'lot', 'of', 'their', 'countryman', 'do', 'not', 'agree', 'with', 'they']",21,,fight,,,war,,,,,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
77,Anne McElvoy : The evidence still seems to be that many people are prepared to do that,The evidence still seems to be that many people are prepared to fight in wars where a lot of their countrymen don’t agree with them,431545,nodeset15912,0,0,0,0,0,0,Anne,"['anne', 'mcelvoy', 'the', 'evidence', 'still', 'seem', 'to', 'be', 'that', 'many', 'people', 'be', 'prepared', 'to', 'do', 'that']",16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78,"Anthony O’Hear : some people and obviously that was not the situation in 1939 where mass conscription was required and I would be very interested, and hope we never have to see it, but very interested to see if you tried to get the whole country behind a military campaign, I suspect that one wouldn’t","some people and obviously that was not the situation in 1939 where mass conscription was required and  Anthony O’Hear would be very interested, and hope we never have to see it, but very interested to see if you tried to get the whole country behind a military campaign, he suspects that one wouldn’t",431550,nodeset15912,0,1,0,1,0,0,Anthony,"['anthony', 'o', '’', 'hear', 'some', 'people', 'and', 'obviously', 'that', 'be', 'not', 'the', 'situation', 'in', 'where', 'mass', 'conscription', 'be', 'require', 'and', 'I', 'would', 'be', 'very', 'interested', 'and', 'hope', 'we', 'never', 'have', 'to', 'see', 'it', 'but', 'very', 'interested', 'to', 'see', 'if', 'you', 'try', 'to', 'get', 'the', 'whole', 'country', 'behind', 'a', 'military', 'campaign', 'I', 'suspect', 'that', 'one', 'would', 'not']",56,,,,,country,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
79,"Anthony O’Hear : the values which are prevalent today of pacifism, nonviolence and continual criticism and argument are not the values which would enable a country to fight a war","the values which are prevalent today of pacifism, nonviolence and continual criticism and argument are not the values which would enable a country to fight a war",431555,nodeset15912,0,1,0,0,0,1,Anthony,"['anthony', 'o', '’', 'hear', 'the', 'value', 'which', 'be', 'prevalent', 'today', 'of', 'pacifism', 'nonviolence', 'and', 'continual', 'criticism', 'and', 'argument', 'be', 'not', 'the', 'value', 'which', 'would', 'enable', 'a', 'country', 'to', 'fight', 'a', 'war']",31,,fight,,,"country,war",,,,,,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
80,"Michael Buerk : Our next witness is Nancy Sherman, who is Professor of Philosophy at Georgetown University in the United States, she’s a consultant to the US Armed Forces on issues of ethics and resilience and post traumatic stress, and so on, she’s on the line from San Francisco now","Our next witness is Nancy Sherman, who is Professor of Philosophy at Georgetown University in the United States, she’s a consultant to the US Armed Forces on issues of ethics and resilience and post traumatic stress, and so on, she’s on the line from San Francisco now",431562,nodeset15913,0,0,0,0,0,0,Michael,"['michael', 'buerk', 'our', 'next', 'witness', 'be', 'nancy', 'sherman', 'who', 'be', 'professor', 'of', 'philosophy', 'at', 'georgetown', 'university', 'in', 'the', 'united', 'states', 'she', '’', 'a', 'consultant', 'to', 'the', 'us', 'armed', 'force', 'on', 'issue', 'of', 'ethic', 'and', 'resilience', 'and', 'post', 'traumatic', 'stress', 'and', 'so', 'on', 'she', '’', 'on', 'the', 'line', 'from', 'san', 'francisco', 'now']",51,,,,,united,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81,"Michael Buerk : Professor Sherman, do you think people, on both sides of the Atlantic, have fundamentally changed or it’s the world that’s changed","Professor Sherman, does/does not think people, on both sides of the Atlantic, have fundamentally changed or it’s the world that’s changed",431566,nodeset15913,0,0,0,0,0,0,Michael,"['michael', 'buerk', 'professor', 'sherman', 'do', 'you', 'think', 'people', 'on', 'both', 'side', 'of', 'the', 'atlantic', 'have', 'fundamentally', 'change', 'or', 'it', '’', 'the', 'world', 'that', '’', 's', 'change']",26,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82,"Nancy Sherman : in some way, individuals still have these virtues of patriotism, duty and self-sacrifice, sometimes they’re directed at other targets","in some way, individuals still have these virtues of patriotism, duty and self-sacrifice, sometimes they’re directed at other targets",431571,nodeset15913,0,1,0,1,0,0,Nancy,"['nancy', 'sherman', 'in', 'some', 'way', 'individual', 'still', 'have', 'these', 'virtue', 'of', 'patriotism', 'duty', 'and', 'self', 'sacrifice', 'sometimes', 'they', '’', 're', 'direct', 'at', 'other', 'target']",24,,,,,sacrifice,,duty,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
83,"Nancy Sherman : the world has changed a bit and so the targets might be, on our side, reparation for the harms of slavery or climate change on both sides, as the recent elections in the European Union suggested","the world has changed a bit and so the targets might be, on our side, reparation for the harms of slavery or climate change on both sides, as the recent elections in the European Union suggested",431578,nodeset15913,0,1,0,0,0,1,Nancy,"['nancy', 'sherman', 'the', 'world', 'have', 'change', 'a', 'bit', 'and', 'so', 'the', 'target', 'might', 'be', 'on', 'our', 'side', 'reparation', 'for', 'the', 'harm', 'of', 'slavery', 'or', 'climate', 'change', 'on', 'both', 'side', 'as', 'the', 'recent', 'election', 'in', 'the', 'european', 'union', 'suggest']",38,,harm,reparation,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
84,"Nancy Sherman : there still is a strong sense of stoicism and a sense of duty and patriotism, true among our professional soldier class, we don’t have a call up, but we also don’t have the sense of absolute existential threat","there still is a strong sense of stoicism and a sense of duty and patriotism, true among our professional soldier class, we don’t have a call up, but we also don’t have the sense of absolute existential threat",431585,nodeset15913,0,0,0,0,0,0,Nancy,"['nancy', 'sherman', 'there', 'still', 'be', 'a', 'strong', 'sense', 'of', 'stoicism', 'and', 'a', 'sense', 'of', 'duty', 'and', 'patriotism', 'true', 'among', 'our', 'professional', 'soldier', 'class', 'we', 'do', 'not', 'have', 'a', 'call', 'up', 'but', 'we', 'also', 'do', 'not', 'have', 'the', 'sense', 'of', 'absolute', 'existential', 'threat']",42,,threat,,,,,duty,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85,"Nancy Sherman : it’s really critical to remember that even in the case of the Normandy invasion and the un-categorical existential threat of land grabs and the march across Europe of Hitler and Mussolini, there were still existential threats that were not responded to","it’s really critical to remember that even in the case of the Normandy invasion and the un-categorical existential threat of land grabs and the march across Europe of Hitler and Mussolini, there were still existential threats that were not responded to",431589,nodeset15913,0,1,0,1,0,0,Nancy,"['nancy', 'sherman', 'it', '’', 'really', 'critical', 'to', 'remember', 'that', 'even', 'in', 'the', 'case', 'of', 'the', 'normandy', 'invasion', 'and', 'the', 'un', 'categorical', 'existential', 'threat', 'of', 'land', 'grab', 'and', 'the', 'march', 'across', 'europe', 'of', 'hitler', 'and', 'mussolini', 'there', 'be', 'still', 'existential', 'threat', 'that', 'be', 'not', 'respond', 'to']",45,,threat,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
