,Text,illocution,id_illocution,nodeset_id,CA,RA,CA_premise,RA_premise,CA_conclusion,RA_conclusion,speaker,Words,Num_words,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,num care.virtue,num care.vice,num fairness.virtue,num fairness.vice,num loyalty.virtue,num loyalty.vice,num authority.virtue,num authority.vice,num sanctity.virtue,num sanctity.vice,contains_care_virtue,contains_care_vice,contains_fairness_virtue,contains_fairness_vice,contains_sanctity_virtue,contains_sanctity_vice,contains_authority_virtue,contains_authority_vice,contains_loyalty_virtue,contains_loyalty_vice,no moral foundation words,final output,final input,RA final input,RA final output,CA final input,CA final output
116,"MT : And they're easily seduced into acting, in the short-term, in ways which aren’t very good for them in the long-term","they're easily seduced into acting, in the short-term, in ways which aren’t very good for them in the long-term",30841,nodeset6143,0,1,0,1,0,0,MT,"['mt', 'and', 'they', 're', 'easily', 'seduce', 'into', 'acting', 'in', 'the', 'short', 'term', 'in', 'way', 'which', 'be', 'not', 'very', 'good', 'for', 'they', 'in', 'the', 'long', 'term']",25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
117,"MT : Doesn’t the history of the financial services industry demonstrate that this is an industry with a deep commitment to exploiting those weaknesses, in order to make a fast buck?","the history of the financial services industry demonstrates that this is an industry with a deep commitment to exploiting those weaknesses, in order to make a fast buck",30847,nodeset6143,1,0,1,0,0,0,MT,"['mt', 'do', 'not', 'the', 'history', 'of', 'the', 'financial', 'service', 'industry', 'demonstrate', 'that', 'this', 'be', 'an', 'industry', 'with', 'a', 'deep', 'commitment', 'to', 'exploit', 'those', 'weakness', 'in', 'order', 'to', 'make', 'a', 'fast', 'buck']",31,,exploit,,exploit,,,order,,,,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
118,MT : Why have they had to be over-hauled?,they had to be over-hauled because xxx,113811,nodeset6144,0,0,0,0,0,0,MT,"['mt', 'why', 'have', 'they', 'have', 'to', 'be', 'over', 'haul']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119,"JL : because the government, in 2001, announced a review of the Consumer Credit Act 1974","the government, in 2001, announced a review of the Consumer Credit Act 1974",30942,nodeset6144,0,1,0,1,0,1,JL,"['jl', 'because', 'the', 'government', 'in', 'announce', 'a', 'review', 'of', 'the', 'consumer', 'credit', 'act']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120,JL : because it was quite old legislation,it was quite old legislation,30948,nodeset6144,0,1,0,0,0,1,JL,"['jl', 'because', 'it', 'be', 'quite', 'old', 'legislation']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
121,"JL : That led to new regulations in 2004, new regulations in 2006,","That led to new regulations in 2004, new regulations in 2006,",30954,nodeset6144,0,1,0,1,0,1,JL,"['jl', 'that', 'lead', 'to', 'new', 'regulation', 'in', 'new', 'regulation', 'in']",10,,,,,,,regulation,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
122,JL : and then the regulations throughout the European Union were harmonised in 2008,the regulations throughout the European Union were harmonised in 2008,30957,nodeset6144,0,1,0,0,0,1,JL,"['jl', 'and', 'then', 'the', 'regulation', 'throughout', 'the', 'european', 'union', 'be', 'harmonise', 'in']",12,,,,,,,regulation,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
123,"JL : So these aspects have been looked at in huge detail in the last 10 years by government, by consumer groups, by the industry, by academics","these aspects have been looked at in huge detail in the last 10 years by government, by consumer groups, by the industry, by academics",30963,nodeset6144,0,1,0,1,0,0,JL,"['jl', 'so', 'these', 'aspect', 'have', 'be', 'look', 'at', 'in', 'huge', 'detail', 'in', 'the', 'last', 'year', 'by', 'government', 'by', 'consumer', 'group', 'by', 'the', 'industry', 'by', 'academic']",25,,,,,group,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
124,JL : So what have you missed?,MT has missed xxx,113824,nodeset6144,0,0,0,0,0,0,JL,"['jl', 'so', 'what', 'have', 'you', 'miss']",6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125,MT : Why is it your industry needs all that regulation?,JL's industry needs all that regulation because xxx,113833,nodeset6145,0,0,0,0,0,0,MT,"['mt', 'why', 'be', 'it', 'your', 'industry', 'need', 'all', 'that', 'regulation']",10,,,,,,,regulation,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
126,MT : Why is your industry not simply ethical?,JL's industry should simply be ethical,113834,nodeset6145,0,1,0,0,0,1,MT,"['mt', 'why', 'be', 'your', 'industry', 'not', 'simply', 'ethical']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
127,MT : Why does your industry need to be wrapped up in red tape?,JL's industry should not need to be wrapped up in red tape,113835,nodeset6145,0,1,0,1,0,0,MT,"['mt', 'why', 'do', 'your', 'industry', 'need', 'to', 'be', 'wrap', 'up', 'in', 'red', 'tape']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
128,MT :  What is it about your industry that leads you to want to pull the wool over people’s eyes?,it is xxx about JL's industry that leads him to want to pull the wool over people’s eyes,113836,nodeset6145,0,0,0,0,0,0,MT,"['mt', 'what', 'be', 'it', 'about', 'your', 'industry', 'that', 'lead', 'you', 'to', 'want', 'to', 'pull', 'the', 'wool', 'over', 'people', '’', 's', 'eye']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
129,JL : We don’t want to pull the wool over people’s eyes.,JL's industry doesn’t want to pull the wool over people’s eyes.,113837,nodeset6145,0,1,0,1,0,0,JL,"['jl', 'we', 'do', 'not', 'want', 'to', 'pull', 'the', 'wool', 'over', 'people', '’', 's', 'eye']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
130,"JL : We want to comply with the regulations that others have determined. Not just in the UK, but in the whole of the EU","JL's industry wants to comply with the regulations that others have determined. Not just in the UK, but in the whole of the EU",113849,nodeset6145,0,1,0,1,0,1,JL,"['jl', 'we', 'want', 'to', 'comply', 'with', 'the', 'regulation', 'that', 'other', 'have', 'determine', 'not', 'just', 'in', 'the', 'uk', 'but', 'in', 'the', 'whole', 'of', 'the', 'eu']",24,,,,,,,"comply,regulation",,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
131,"JL : it’s been pointed out that borrowing money can have disadvantages, as well as advantages","it’s been pointed out that borrowing money can have disadvantages, as well as advantages",31284,nodeset6145,0,1,0,0,0,1,JL,"['jl', 'it', '’', 's', 'be', 'point', 'out', 'that', 'borrowing', 'money', 'can', 'have', 'disadvantage', 'as', 'well', 'as', 'advantage']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
132,JL : and that consumers should have all the information that they need,consumers should have all the information that they need,113860,nodeset6145,0,1,0,0,0,1,JL,"['jl', 'and', 'that', 'consumer', 'should', 'have', 'all', 'the', 'information', 'that', 'they', 'need']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
133,JL : And that’s what they get,that’s what they get,113867,nodeset6145,0,1,0,1,0,0,JL,"['jl', 'and', 'that', '’', 'what', 'they', 'get']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
134,MB : do people or nations not have any responsibility for what they borrow?,people or nations have responsibility for what they borrow,113874,nodeset6146,0,0,0,0,0,0,MB,"['mb', 'do', 'people', 'or', 'nation', 'not', 'have', 'any', 'responsibility', 'for', 'what', 'they', 'borrow']",13,,,,,nation,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
135,ND :  very often they do have responsibility for what they borrow,very often they do have responsibility for what they borrow,31337,nodeset6146,0,1,0,1,0,0,ND,"['nd', 'very', 'often', 'they', 'do', 'have', 'responsibility', 'for', 'what', 'they', 'borrow']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
136,"ND :  that’s within a much wider social context, wherein those individual decisions are mediated","that’s within a much wider social context, wherein those individual decisions are mediated",31330,nodeset6146,0,1,0,0,0,1,ND,"['nd', 'that', '’', 'within', 'a', 'much', 'wide', 'social', 'context', 'wherein', 'those', 'individual', 'decision', 'be', 'mediate']",15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
137,ND : I think it’s to do with credit liberalisation in the United States.,it’s to do with credit liberalisation in the United States.,31356,nodeset6146,0,1,0,0,0,1,ND,"['nd', 'I', 'think', 'it', '’', 'to', 'do', 'with', 'credit', 'liberalisation', 'in', 'the', 'united', 'states']",14,,,,,united,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
138,"ND :  And, in turn, the credit liberalisation was fuelled as a specific economic policy to paper over the cracks of inequality, as a result of other economic policies","And, in turn, the credit liberalisation was fuelled as a specific economic policy to paper over the cracks of inequality, as a result of other economic policies",31357,nodeset6146,0,1,0,1,0,0,ND,"['nd', 'and', 'in', 'turn', 'the', 'credit', 'liberalisation', 'be', 'fuel', 'as', 'a', 'specific', 'economic', 'policy', 'to', 'paper', 'over', 'the', 'crack', 'of', 'inequality', 'as', 'a', 'result', 'of', 'other', 'economic', 'policy']",28,,,,inequality,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
139,MB : the reason that so many people have defaulted on their mortgages is a result of tens of thousands of random decisions by individuals,the reason that so many people have defaulted on their mortgages is a result of tens of thousands of random decisions by individuals?,113889,nodeset6146,1,0,1,0,0,0,MB,"['mb', 'the', 'reason', 'that', 'so', 'many', 'people', 'have', 'default', 'on', 'their', 'mortgage', 'be', 'a', 'result', 'of', 'ten', 'of', 'thousand', 'of', 'random', 'decision', 'by', 'individual']",24,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
140,Jamie Whyte : There’s no value for a banker in being prudent anymore,There’s no value for a banker in being prudent anymore,31665,nodeset6147,0,1,0,1,0,0,Jamie,"['jamie', 'whyte', 'there', '’', 'no', 'value', 'for', 'a', 'banker', 'in', 'be', 'prudent', 'anymore']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
141,Jamie Whyte : They get nothing out of it,They get nothing out of it,31668,nodeset6147,0,1,0,0,0,1,Jamie,"['jamie', 'whyte', 'they', 'get', 'nothing', 'out', 'of', 'it']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
142,"Jamie Whyte : Prudent/imprudent, it makes no difference to people lending their money to banks","Prudent/imprudent, it makes no difference to people lending their money to banks",31674,nodeset6147,0,1,0,1,0,1,Jamie,"['jamie', 'whyte', 'prudent', 'imprudent', 'it', 'make', 'no', 'difference', 'to', 'people', 'lend', 'their', 'money', 'to', 'bank']",15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
143,Jamie Whyte : They face the same risk,They face the same risk,31680,nodeset6147,0,1,0,1,0,1,Jamie,"['jamie', 'whyte', 'they', 'face', 'the', 'same', 'risk']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
144,"Jamie Whyte : because their risk is really with the government, and whether the government will intervene","their risk is really with the government, and whether the government will intervene",31686,nodeset6147,0,1,0,0,0,1,Jamie,"['jamie', 'whyte', 'because', 'their', 'risk', 'be', 'really', 'with', 'the', 'government', 'and', 'whether', 'the', 'government', 'will', 'intervene']",16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
145,Matthew Taylor : It gives a very strong impression that you can borrow with impunity,It gives a very strong impression that you can borrow with impunity,31692,nodeset6147,0,1,0,0,0,1,Matthew,"['matthew', 'taylor', 'it', 'give', 'a', 'very', 'strong', 'impression', 'that', 'you', 'can', 'borrow', 'with', 'impunity']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
146,"Matthew Taylor :  Is that government’s fault, or is that the credit card company’s fault?",that is government’s fault /that is the credit card company’s fault,113928,nodeset6147,0,0,0,0,0,0,Matthew,"['matthew', 'taylor', 'be', 'that', 'government', '’', 's', 'fault', 'or', 'be', 'that', 'the', 'credit', 'card', 'company', '’', 's', 'fault']",18,,,,,company,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147,Matthew Taylor : What should be done about that?,xxx is what should be done about that,113931,nodeset6147,0,0,0,0,0,0,Matthew,"['matthew', 'taylor', 'what', 'should', 'be', 'do', 'about', 'that']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
148,Matthew Taylor : Or should we just assume that people aren’t going to be suckers for such advertising?,we should not just assume that people aren’t going to be suckers for such advertising,113933,nodeset6147,0,1,0,1,0,0,Matthew,"['matthew', 'taylor', 'or', 'should', 'we', 'just', 'assume', 'that', 'people', 'be', 'not', 'go', 'to', 'be', 'sucker', 'for', 'such', 'advertising']",18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
149,Jamie Whyte :  I'm not sure about the ad.,JW is not sure about the ad.,31707,nodeset6148,0,1,0,1,0,0,Jamie,"['jamie', 'whyte', 'I', 'm', 'not', 'sure', 'about', 'the', 'ad']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
150,Jamie Whyte : It may be that it’s a perfectly decent product,It may be that it’s a perfectly decent product,31710,nodeset6148,0,1,0,0,0,1,Jamie,"['jamie', 'whyte', 'it', 'may', 'be', 'that', 'it', '’', 'a', 'perfectly', 'decent', 'product']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
151,Jamie Whyte : I don’t want to get into those details,JW doesn't want to get into those details,31716,nodeset6148,0,0,0,0,0,0,Jamie,"['jamie', 'whyte', 'I', 'do', 'not', 'want', 'to', 'get', 'into', 'those', 'detail']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
152,"Jamie Whyte : But culture follows economics, in my opinion, as a good Marxist",culture follows economics,31722,nodeset6148,0,1,0,0,0,1,Jamie,"['jamie', 'whyte', 'but', 'culture', 'follow', 'economic', 'in', 'my', 'opinion', 'as', 'a', 'good', 'marxist']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
153,"Jamie Whyte : And the culture of irresponsibility, or recklessness, around finance has been created not by people’s stupidity","the culture of irresponsibility, or recklessness, around finance has been created not by people’s stupidity",31725,nodeset6148,0,1,0,1,0,0,Jamie,"['jamie', 'whyte', 'and', 'the', 'culture', 'of', 'irresponsibility', 'or', 'recklessness', 'around', 'finance', 'have', 'be', 'create', 'not', 'by', 'people', '’', 's', 'stupidity']",20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
154,Jamie Whyte : People are no more stupid now than they were 150 years ago,People are no more stupid now than they were 150 years ago,31728,nodeset6148,0,1,0,1,0,1,Jamie,"['jamie', 'whyte', 'people', 'be', 'no', 'more', 'stupid', 'now', 'than', 'they', 'be', 'year', 'ago']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
155,Jamie Whyte : In fact they’re less stupid,they’re less stupid,31734,nodeset6148,0,1,0,0,0,1,Jamie,"['jamie', 'whyte', 'in', 'fact', 'they', '’', 're', 'less', 'stupid']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
156,"Jamie Whyte : It’s been created by a sense of impunity, of invulnerability","It’s been created by a sense of impunity, of invulnerability",31740,nodeset6148,0,1,0,0,0,1,Jamie,"['jamie', 'whyte', 'it', '’', 's', 'be', 'create', 'by', 'a', 'sense', 'of', 'impunity', 'of', 'invulnerability']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
157,"CF : Well, I think he made a very nuanced case",First witness made a very nuanced case,113964,nodeset6149,0,1,0,1,0,1,CF,"['cf', 'well', 'I', 'think', 'he', 'make', 'a', 'very', 'nuance', 'case']",10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
158,CF : And he therefore made a very practical case about what’s happened if you’ve got savings,First witness made a very practical case about what’s happened if you’ve got savings,113966,nodeset6149,0,1,0,1,0,0,CF,"['cf', 'and', 'he', 'therefore', 'make', 'a', 'very', 'practical', 'case', 'about', 'what', '’', 's', 'happen', 'if', 'you', '’', 've', 'get', 'saving']",20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
159,CF : And he didn’t overdo it on making a virtue of savings,First witness didn’t overdo it on making a virtue of savings,113968,nodeset6149,1,0,1,0,0,1,CF,"['cf', 'and', 'he', 'do', 'not', 'overdo', 'it', 'on', 'make', 'a', 'virtue', 'of', 'saving']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
160,CF : I think this is quite a tricky discussion,this is quite a tricky discussion,32052,nodeset6149,0,1,0,1,0,0,CF,"['cf', 'I', 'think', 'this', 'be', 'quite', 'a', 'tricky', 'discussion']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
161,"MB : Well, he half did, didn’t he?",he half did,32058,nodeset6149,1,0,1,0,1,0,MB,"['mb', 'well', 'he', 'half', 'do', 'do', 'not', 'he']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
162,CF : but you could see us kind of veering,MB could see First witness and CF kind of veering,113982,nodeset6149,0,1,0,1,0,0,CF,"['cf', 'but', 'you', 'could', 'see', 'we', 'kind', 'of', 'veer']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
163,CF : I think where we kind of wanted to talk about economic policy we would have agreed on a lot of things,where First witness and CF kind of wanted to talk about economic policy they would have agreed on a lot of things,113985,nodeset6149,0,1,0,0,0,1,CF,"['cf', 'I', 'think', 'where', 'we', 'kind', 'of', 'want', 'to', 'talk', 'about', 'economic', 'policy', 'we', 'would', 'have', 'agree', 'on', 'a', 'lot', 'of', 'thing']",22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
164,"First witness : by artificially suppressing the price of money savers were being penalised, rather than people who’ve been improvident perhaps","by artificially suppressing the price of money savers were being penalised, rather than people who’ve been improvident perhaps",113990,nodeset6149,0,0,0,0,0,0,First witness,"['first', 'witness', 'by', 'artificially', 'suppress', 'the', 'price', 'of', 'money', 'saver', 'be', 'be', 'penalise', 'rather', 'than', 'people', 'who', '’', 've', 'be', 'improvident', 'perhaps']",22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
165,First witness : “I am not here to demonise debt.”,First witness's not here to demonize debt,114000,nodeset6149,0,1,0,0,0,1,First witness,"['first', 'witness', 'I', 'be', 'not', 'here', 'to', 'demonise', 'debt']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
166,"MB : when Nick Dearden comes up with this line about sub-prime debt, that this was economic policy, to push loans onto people who couldn’t afford them, do the people actually accepting those loans have no personal responsibility of their own in your view?","when ND comes up with this line about sub-prime debt, that this was economic policy, to push loans onto people who couldn’t afford them, the people actually accepting those loans have / have no personal responsibility of their own",114012,nodeset6150,0,0,0,0,0,0,MB,"['mb', 'when', 'nick', 'dearden', 'come', 'up', 'with', 'this', 'line', 'about', 'sub', 'prime', 'debt', 'that', 'this', 'be', 'economic', 'policy', 'to', 'push', 'loan', 'onto', 'people', 'who', 'could', 'not', 'afford', 'they', 'do', 'the', 'people', 'actually', 'accept', 'those', 'loan', 'have', 'no', 'personal', 'responsibility', 'of', 'their', 'own', 'in', 'your', 'view']",45,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
167,"CL : they are on the whole, probably not PhDs in economics","they are on the whole, probably not PhDs in economics",32254,nodeset6150,0,1,0,0,0,1,CL,"['cl', 'they', 'be', 'on', 'the', 'whole', 'probably', 'not', 'phds', 'in', 'economic']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
168,MP : But some of them had a whale of a time,some of them had a whale of a time,32260,nodeset6150,0,1,0,0,0,1,MP,"['mp', 'but', 'some', 'of', 'they', 'have', 'a', 'whale', 'of', 'a', 'time']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
169,MP : I think it was something like 16% of sub-prime borrowers didn’t even make a first payment,it was something like 16% of sub-prime borrowers didn’t even make a first payment,32263,nodeset6150,0,1,0,1,0,0,MP,"['mp', 'I', 'think', 'it', 'be', 'something', 'like', 'of', 'sub', 'prime', 'borrower', 'do', 'not', 'even', 'make', 'a', 'first', 'payment']",18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
170,MP : So they had the opportunity of living in a house,they had the opportunity of living in a house,32272,nodeset6150,0,1,0,0,0,1,MP,"['mp', 'so', 'they', 'have', 'the', 'opportunity', 'of', 'live', 'in', 'a', 'house']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
171,"MP : and then under American legislation you can just throw in the keys, anytime you like, and walk away from the house.","under American legislation you can just throw in the keys, anytime you like, and walk away from the house.",32275,nodeset6150,0,1,0,0,0,1,MP,"['mp', 'and', 'then', 'under', 'american', 'legislation', 'you', 'can', 'just', 'throw', 'in', 'the', 'key', 'anytime', 'you', 'like', 'and', 'walk', 'away', 'from', 'the', 'house']",22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
172,CL : They do,They do,114022,nodeset6150,0,0,0,0,0,0,CL,"['cl', 'they', 'do']",3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
173,CL : but they are vulnerable,they are vulnerable,114028,nodeset6150,0,0,0,0,0,0,CL,"['cl', 'but', 'they', 'be', 'vulnerable']",5,vulnerable,vulnerable,,,,,,,,,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,CL : and they're being misled,they're being misled,114032,nodeset6150,0,1,0,1,0,0,CL,"['cl', 'and', 'they', 're', 'be', 'mislead']",6,,,,mislead,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
175,"ND : 	I think in the current situation that both savers and borrowers, if you're talking about individual people, are doing extremely badly.",in the current situation both savers and borrowers are doing extremely badly,114045,nodeset6151,0,1,0,1,0,1,ND,"['nd', 'I', 'think', 'in', 'the', 'current', 'situation', 'that', 'both', 'saver', 'and', 'borrower', 'if', 'you', 're', 'talk', 'about', 'individual', 'people', 'be', 'do', 'extremely', 'badly']",23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
176,ND : Because many people are unable to make ends meet and are having to take debt out at huge levels of interest.,many people are unable to make ends meet and are having to take debt out at huge levels of interest.,32616,nodeset6151,0,1,0,0,0,1,ND,"['nd', 'because', 'many', 'people', 'be', 'unable', 'to', 'make', 'end', 'meet', 'and', 'be', 'have', 'to', 'take', 'debt', 'out', 'at', 'huge', 'level', 'of', 'interest']",22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
177,"ND : On the other hand, savers are earning nothing in interest.",savers are earning nothing in interest.,32617,nodeset6151,0,1,0,0,0,1,ND,"['nd', 'on', 'the', 'other', 'hand', 'saver', 'be', 'earn', 'nothing', 'in', 'interest']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
178,"ND : And what this needs is not simply us putting moral blame on one side or the other, but actually putting moral blame on a set of economic policies and political decisions that have led to credit liberalisation.","what this needs is not simply us putting moral blame on one side or the other, but actually putting moral blame on a set of economic policies and political decisions that have led to credit liberalisation.",32618,nodeset6151,0,1,0,1,0,0,ND,"['nd', 'and', 'what', 'this', 'need', 'be', 'not', 'simply', 'we', 'put', 'moral', 'blame', 'on', 'one', 'side', 'or', 'the', 'other', 'but', 'actually', 'put', 'moral', 'blame', 'on', 'a', 'set', 'of', 'economic', 'policy', 'and', 'political', 'decision', 'that', 'have', 'lead', 'to', 'credit', 'liberalisation']",38,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
179,MP : why are borrowers doing badly?,borrowers should not be doing badly,114054,nodeset6151,0,1,0,1,0,0,MP,"['mp', 'why', 'be', 'borrower', 'do', 'badly']",6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
