,locution_conclusion,locution_premise,conclusion,premise,connection,nodeset_id,id_conclusion,id_premise,id_connection,argument_linked,speaker_conclusion,speaker_premise,speaker
59,"Anne McElvoy : what about what it does to the idea of how many causalities one should be prepared for and what the balance there is, the moral responsibility, how much I should be prepared to protect my own side at immense cost to the other side","David Whetham : proportionality and discrimination are principles that need to be applied in any environment, the context will make it harder or easier to work out what to do, but that doesn’t mean that the principles themselves don’t apply","what about what it does to the idea of how many causalities one should be prepared for and what the balance there is, the moral responsibility, how much Anne McElvoy should be prepared to protect her own side at immense cost to the other side","proportionality and discrimination are principles that need to be applied in any environment, the context will make it harder or easier to work out what to do, but that doesn’t mean that the principles themselves don’t apply",Default Rephrase,nodeset15916,432374,432389,432392,False,Anne McElvoy,David Whetham,David Whetham
60,Anne McElvoy : Does the morality of that shift around at all if my drone capacity is ten times more than my enemy’s,"David Whetham : Your question about drones is a very, very interesting one",the morality of that does/does not shift around at all if Anne McElvoy's drone capacity is ten times more than her enemy’s,"Anne McElvoy's question about drones is a very, very interesting one",Default Rephrase,nodeset15916,432379,432396,432399,False,Anne McElvoy,David Whetham,David Whetham
61,"David Whetham : Your question about drones is a very, very interesting one",David Whetham : drones offer you the ability to conduct extremely discriminate strikes on an opponent,"Anne McElvoy's question about drones is a very, very interesting one",drones offer you the ability to conduct extremely discriminate strikes on an opponent,Default Inference,nodeset15916,432396,432403,432415,False,David Whetham,David Whetham,David Whetham
62,"Anne McElvoy : Royal Wootton Bassett, the response of society as to what happens, very briefly, do you think that has changed","Anne McElvoy : society still grieves in pretty much the same way it did, different manifestation, has it changed","Royal Wootton Bassett, the response of society as to what happens, very briefly, David Whetham does/does not think that has changed","society still grieves in pretty much the same way it did, different manifestation, it has not changed",Default Rephrase,nodeset15916,432419,432423,432426,False,Anne McElvoy,Anne McElvoy,Anne McElvoy
63,"Anne McElvoy : Royal Wootton Bassett, the response of society as to what happens, very briefly, do you think that has changed","David Whetham : Royal Wootton Bassett is my home town, so I’m quite passionate about it","Royal Wootton Bassett, the response of society as to what happens, very briefly, David Whetham does/does not think that has changed","Royal Wootton Bassett is David Whetham's home town, so he's quite passionate about it",Default Rephrase,nodeset15916,432419,432430,432433,False,Anne McElvoy,David Whetham,David Whetham
64,David Whetham : drones offer you the ability to conduct extremely discriminate strikes on an opponent,David Whetham : The technology available appears to offer us the ability to conduct warfare in a much more precise way than ever before,drones offer you the ability to conduct extremely discriminate strikes on an opponent,The technology available appears to offer us the ability to conduct warfare in a much more precise way than ever before,Default Rephrase,nodeset15916,432403,432413,432441,False,David Whetham,David Whetham,David Whetham
65,"Anne McElvoy : it seemed to me, when I looked at a project recently on urban warfare that an awful lot more was changing than just the technology getting quicker, more deadly, more intense","Anne McElvoy : It was quite possible that you would have a lot of killing happening without really ever knowing who had pressed the button, who was even behind it","it seemed to Anne McElvoy, when she looked at a project recently on urban warfare that an awful lot more was changing than just the technology getting quicker, more deadly, more intense","It was quite possible that you would have a lot of killing happening without really ever knowing who had pressed the button, who was even behind it",Default Inference,nodeset15916,432339,432346,432443,False,Anne McElvoy,Anne McElvoy,Anne McElvoy
66,"Anne McElvoy : That must change something of the moral calculation, mustn’t it","Anne McElvoy : it seemed to me, when I looked at a project recently on urban warfare that an awful lot more was changing than just the technology getting quicker, more deadly, more intense",That must change something of the moral calculation,"it seemed to Anne McElvoy, when she looked at a project recently on urban warfare that an awful lot more was changing than just the technology getting quicker, more deadly, more intense",Default Inference,nodeset15916,432351,432339,432445,False,Anne McElvoy,Anne McElvoy,Anne McElvoy
67,Michael Portillo : would you agree with that,"David Whetham : Yes, public support for conflicts is going to change, depending on whether people believe it’s necessary, whether they believe it’s just, there’s a whole number of factors as to why society will support one conflict over another",David Whetham would/would not agree that it would be very difficult now to get the whole country behind a war,"Yes, public support for conflicts is going to change, depending on whether people believe it’s necessary, whether they believe it’s just, there’s a whole number of factors as to why society will support one conflict over another",Default Rephrase,nodeset15917,432467,432472,432475,False,Michael Portillo,David Whetham,David Whetham
68,"David Whetham : one of the things that we’ve been faced with, for the last 20 years, is an enormous ambiguity about why on earth we’re actually doing the fighting that we are fighting","David Whetham : Why people are dying in those wars, there’s been a lack of explanation to the public about why we are fighting those wars","one of the things that we’ve been faced with, for the last 20 years, is an enormous ambiguity about why on earth we’re actually doing the fighting that we are fighting","Why people are dying in those wars, there’s been a lack of explanation to the public about why we are fighting those wars",Default Rephrase,nodeset15917,432492,432497,432500,False,David Whetham,David Whetham,David Whetham
69,Michael Portillo : what did you think of it,"David Whetham : that is a very good argument, but there are obviously some problems",XXX is what David Whetham thinks of B J Strawser's paper called Moral Predators,"B J Strawser's paper called Moral Predators is a very good argument, but there are obviously some problems",Default Rephrase,nodeset15917,432524,432529,432532,False,Michael Portillo,David Whetham,David Whetham
70,"David Whetham : that is a very good argument, but there are obviously some problems","David Whetham : If you only fight without putting your people in harm’s way, if you only wage war without risk to your own people, then what you’re actually demonstrating is a willingness to kill, but not to die for your cause","B J Strawser's paper called Moral Predators is a very good argument, but there are obviously some problems","If you only fight without putting your people in harm’s way, if you only wage war without risk to your own people, then what you’re actually demonstrating is a willingness to kill, but not to die for your cause",Default Inference,nodeset15917,432529,432535,432543,True,David Whetham,David Whetham,David Whetham
71,David Whetham : I’m not sure that we should be getting involved in wars where we’re not prepared to actually pay a blood price of our own people,"David Whetham : If we’re only prepared to get involved in conflicts where there is no harm to us, or not potential harm to us, I think there’s some profound problems there",David Whetham is not sure that we should be getting involved in wars where we’re not prepared to actually pay a blood price of our own people,"If we’re only prepared to get involved in conflicts where there is no harm to us, or not potential harm to us, there’s some profound problems there",Default Inference,nodeset15917,432546,432541,432548,False,David Whetham,David Whetham,David Whetham
72,"David Whetham : that is a very good argument, but there are obviously some problems",David Whetham : I’m not sure that we should be getting involved in wars where we’re not prepared to actually pay a blood price of our own people,"B J Strawser's paper called Moral Predators is a very good argument, but there are obviously some problems",David Whetham is not sure that we should be getting involved in wars where we’re not prepared to actually pay a blood price of our own people,Default Inference,nodeset15917,432529,432546,432543,True,David Whetham,David Whetham,David Whetham
73,"David Whetham : that has translated into, generally speaking, a lack of public support for those conflicts, understandably","David Whetham : Why people are dying in those wars, there’s been a lack of explanation to the public about why we are fighting those wars","lack of explanation has translated into, generally speaking, a lack of public support for those conflicts, understandably","Why people are dying in those wars, there’s been a lack of explanation to the public about why we are fighting those wars",Default Inference,nodeset15917,432504,432497,432554,False,David Whetham,David Whetham,David Whetham
74,"Michael Buerk : would they, do you think, have the same backing from politicians, press, people","Nick Carter : it all depends upon the nature of the cause and I think what is very obvious and what we’ve learnt from D-Day, is that the cause was an absolutely just cause against an enemy who, frankly, had to be defeated completely","Nick Carter thinks his troops would/would not have the same backing from politicians, press, people as those who landed on D-Day","it all depends upon the nature of the cause and what is very obvious and what we’ve learnt from D-Day, is that the cause was an absolutely just cause against an enemy who, frankly, had to be defeated completely",Default Rephrase,nodeset15918,432577,432568,432581,False,Michael Buerk,Nick Carter,Michael Buerk
75,Nick Carter : it’s fundamental that our political leadership explains the rationale for why we’re involved in those wars,"Nick Carter : if they don’t get that explanation effectively delivered, then, of course, the population doesn’t necessarily think those wars are a good idea",it’s fundamental that our political leadership explains the rationale for why we’re involved in those wars,"if our political leadership doesn’t get that explanation effectively delivered, then, of course, the population doesn’t necessarily think those wars are a good idea",Default Inference,nodeset15918,432590,432595,432598,False,Nick Carter,Nick Carter,Nick Carter
76,Nick Carter : it’s fundamental that our political leadership explains the rationale for why we’re involved in those wars,"Nick Carter : what’s been different over the last 75 years, or so, is that many of the wars that we’ve been talking about are wars of choice",it’s fundamental that our political leadership explains the rationale for why we’re involved in those wars,"what’s been different over the last 75 years, or so, is that many of the wars that we’ve been talking about are wars of choice",Default Inference,nodeset15918,432590,432585,432599,False,Nick Carter,Nick Carter,Nick Carter
77,"Giles Fraser : General Carter, is this country currently at war","Nick Carter : it is currently at war, but not by the traditional definition of the term","General Carter, this country is/is not currently at war","it is currently at war, but not by the traditional definition of the term",Default Rephrase,nodeset15918,432604,432609,432612,False,Giles Fraser,Nick Carter,Nick Carter
78,"Nick Carter : it is currently at war, but not by the traditional definition of the term",Nick Carter : We are involved in constant competition with a number of hostile state actors who would wish to undermine our way of life and the freedom that we all aspire to and stand for,"it is currently at war, but not by the traditional definition of the term",We are involved in constant competition with a number of hostile state actors who would wish to undermine our way of life and the freedom that we all aspire to and stand for,Default Inference,nodeset15918,432609,432616,432624,True,Nick Carter,Nick Carter,Nick Carter
79,"Nick Carter : it is currently at war, but not by the traditional definition of the term","Nick Carter : They’re just using tools and techniques and tactics that are not traditional, they are ones that have become available as a result of the changing character of warfare","it is currently at war, but not by the traditional definition of the term","They’re just using tools and techniques and tactics that are not traditional, they are ones that have become available as a result of the changing character of warfare",Default Inference,nodeset15918,432609,432622,432624,True,Nick Carter,Nick Carter,Nick Carter
80,"Giles Fraser : if we’re not involved in a traditional war and warfare has changed, very differently, including the, sort of, need to declare war, and all that sort of thing, has our just war theory kept up with it","Nick Carter : many of the tools, tactics and techniques that are being used now, and cyber is a notable example, are, of course, not yet regulated","if we’re not involved in a traditional war and warfare has changed, very differently, including the, sort of, need to declare war, and all that sort of thing, our just war theory has/has not kept up with it","many of the tools, tactics and techniques that are being used now, and cyber is a notable example, are, of course, not yet regulated",Default Rephrase,nodeset15918,432629,432634,432637,False,Giles Fraser,Nick Carter,Nick Carter
81,"Nick Carter : the straight answer to your question, I think, is, no, we have to find a way of providing some form of international recognition and regulation to these new tools","Nick Carter : many of the tools, tactics and techniques that are being used now, and cyber is a notable example, are, of course, not yet regulated","the straight answer to Giles Fraser's question is, no, we have to find a way of providing some form of international recognition and regulation to these new tools","many of the tools, tactics and techniques that are being used now, and cyber is a notable example, are, of course, not yet regulated",Default Inference,nodeset15918,432641,432634,432644,False,Nick Carter,Nick Carter,Nick Carter
82,Giles Fraser : Thomas Aquinas can really keep up with all these changes,"Nick Carter : No and I think it’s a very fair question you ask and, of course, many of our opponents are using what are known as private military and security companies to conduct their violent ends and those are entirely deniable",Thomas Aquinas can/can not really keep up with all these changes to warfare,"No and it’s a very fair question Giles Fraser asks and, of course, many of our opponents are using what are known as private military and security companies to conduct their violent ends and those are entirely deniable",Default Rephrase,nodeset15918,432653,432658,432661,False,Giles Fraser,Nick Carter,Nick Carter
83,Nick Carter : how do you regulate that,"Nick Carter : No and I think it’s a very fair question you ask and, of course, many of our opponents are using what are known as private military and security companies to conduct their violent ends and those are entirely deniable",how do you regulate private military and security companies,"No and it’s a very fair question Giles Fraser asks and, of course, many of our opponents are using what are known as private military and security companies to conduct their violent ends and those are entirely deniable",Default Inference,nodeset15918,432665,432658,432684,False,Nick Carter,Nick Carter,Nick Carter
84,Nick Carter : The point though is that they’re less deferential and they’re more challenging and they need to be led in a different way and that’s healthy,Nick Carter : there asking good questions about what we’re doing and that makes us more potent as a result,The point though is that the coming generation are less deferential and they’re more challenging and they need to be led in a different way and that’s healthy,the coming generation are asking good questions about what we’re doing and that makes us more potent as a result,Default Inference,nodeset15920,432706,432711,432793,False,Nick Carter,Nick Carter,Nick Carter
85,"Matthew Taylor : You need a different set of skills now, don’t you","Matthew Taylor : is part of that that had I been called up in 1942, I wouldn’t have needed to know anything about Germans, just put a gun in my hand and point me in their direction",You need a different set of skills for military service now,"part of that is that had Matthew Taylor been called up in 1942, he wouldn’t have needed to know anything about Germans, just put a gun in his hand and point him in their direction",Default Inference,nodeset15920,432724,432718,432812,True,Matthew Taylor,Matthew Taylor,Matthew Taylor
86,"Matthew Taylor : You need a different set of skills now, don’t you","Matthew Taylor : for someone to serve in Afghanistan, for them to enter a service without understanding anything about Afghani customs, any, kind of, capacity to distinguish between someone who might be friendly or someone who might be a terrorist, that would be much more problematic",You need a different set of skills for military service now,"for someone to serve in Afghanistan, for them to enter a service without understanding anything about Afghani customs, any, kind of, capacity to distinguish between someone who might be friendly or someone who might be a terrorist, that would be much more problematic",Default Inference,nodeset15920,432724,432761,432812,True,Matthew Taylor,Matthew Taylor,Matthew Taylor
87,"Nick Carter : You do and, of course, we have the great advantage of having professional army’s, navy’s and air forces",Nick Carter : that gives us the advantage of being able to spend time educating people on the very complex dynamics in local political terms that they’re going to find on the ground,"You do and, of course, we have the great advantage of having professional army’s, navy’s and air forces","having professional army’s, navy’s and air forces gives us the advantage of being able to spend time educating people on the very complex dynamics in local political terms that they’re going to find on the ground",Default Rephrase,nodeset15920,432728,432733,432816,False,Nick Carter,Nick Carter,Nick Carter
88,"Nick Carter : the challenge with Afghanistan is, in political terms, our leadership was very keen to paint it as good guys versus bad guys","Nick Carter : they often went, because they were the enemy","the challenge with Afghanistan is, in political terms, our leadership was very keen to paint it as good guys versus bad guys","leadership often went afghans wielded weapons, because the afghans were the enemy",Default Inference,nodeset15920,432738,432776,432823,True,Nick Carter,Nick Carter,Nick Carter
89,"Nick Carter : the challenge with Afghanistan is, in political terms, our leadership was very keen to paint it as good guys versus bad guys","Nick Carter : Of course the reality, when you got on the ground, was it wasn’t like that at all, many afghans wielded weapons for all sorts of different reasons","the challenge with Afghanistan is, in political terms, our leadership was very keen to paint it as good guys versus bad guys","Of course the reality, when you got on the ground, was it wasn’t like that at all, many afghans wielded weapons for all sorts of different reasons",Default Inference,nodeset15920,432738,432771,432823,True,Nick Carter,Nick Carter,Nick Carter
90,"Michael Buerk : That basic thesis, where do you go with that, Anne","Anne McElvoy : Well, you know, sceptical, I suppose, about it","That basic thesis, XXX is where Anne McElvoy goes with that","Well, you know, sceptical, Anne McElvoy supposes, about that basic thesis",Default Rephrase,nodeset15922,433234,433239,433242,False,Michael Buerk,Anne McElvoy,Anne McElvoy
91,"Anne McElvoy : Well, you know, sceptical, I suppose, about it","Anne McElvoy : it suggests that…it downplays any games that the society might have made by becoming rather different and less differential, as General Carter just reflected a moment ago","Well, you know, sceptical, Anne McElvoy supposes, about that basic thesis","that basic thesis suggests that…it downplays any games that the society might have made by becoming rather different and less differential, as General Carter just reflected a moment ago",Default Inference,nodeset15922,433239,433246,433249,False,Anne McElvoy,Anne McElvoy,Anne McElvoy
92,"Anne McElvoy : I was thinking as we went along about what Anthony O’Hear said, I think, in some ways, he is right","Anne McElvoy : if you have less religious society, for one thing, you’re going to have changes in that concept of duty, but a lot of what he seemed to be suggesting were very good things you could get from an authoritarian society","Anne McElvoy was thinking as we went along about what Anthony O’Hear said in some ways, he is right","if you have less religious society, for one thing, you’re going to have changes in that concept of duty, but a lot of what he seemed to be suggesting were very good things you could get from an authoritarian society",Default Inference,nodeset15922,433254,433259,433261,False,Anne McElvoy,Anne McElvoy,Anne McElvoy
93,"Anne McElvoy : some of what he was talking about, you can get in a way that would not be compatible with a liberal democracy that we have evolved and, overall, for the good","Anne McElvoy : if you’re Mr Putin and you can send your army, or people you pretend are not in your arm, blundering across into Ukraine and wipe out a couple of battalions and, you know, still come home across the border, no questions asked, that is one way that you can get some of those values, but I don’t think, and I wouldn’t impute that Antony O’Hear would think that was a good thing","some of what Antony O’Hear was talking about, you can get in a way that would not be compatible with a liberal democracy that we have evolved and, overall, for the good","if you’re Mr Putin and you can send your army, or people you pretend are not in your arm, blundering across into Ukraine and wipe out a couple of battalions and, you know, still come home across the border, no questions asked, that is one way that you can get some of those values, but Anne McElvoy doesn’t think, and she wouldn’t impute that Antony O’Hear would think that was a good thing",Default Inference,nodeset15922,433272,433267,433275,False,Anne McElvoy,Anne McElvoy,Anne McElvoy
94,Michael Portillo : Now I did not find that very convincing,"Michael Portillo : if the society is the way he describes it, then it would be very surprising that any people would be thrown up with these qualities, but actually, we find that there are very large numbers of people that have these wonderful qualities of heroism and stoicism, and so on",Now Michael Portillo did not find Antony O’Hear's point very convincing,"if the society is the way Antony O’Hear describes it, then it would be very surprising that any people would be thrown up with these qualities, but actually, we find that there are very large numbers of people that have these wonderful qualities of heroism and stoicism, and so on",Default Inference,nodeset15922,433284,433289,433292,False,Michael Portillo,Michael Portillo,Michael Portillo
95,Michael Portillo : Now I did not find that very convincing,Michael Portillo : I found that rather unconvincing and I suspected him of being unimaginative,Now Michael Portillo did not find Antony O’Hear's point very convincing,Michael Portillo found that rather unconvincing and he suspected Antony O’Hear of being unimaginative,Default Rephrase,nodeset15922,433284,433296,433299,False,Michael Portillo,Michael Portillo,Michael Portillo
96,"Matthew Taylor : the conversation, it’s a bit of a dead end of a conversation that says well, have people changed or has society changed","Matthew Taylor : we’re social beings, we are created by our society","the conversation, it’s a bit of a dead end of a conversation that says well, have people changed or has society changed","we’re social beings, we are created by our society",Default Inference,nodeset15922,433308,433313,433316,False,Matthew Taylor,Matthew Taylor,Matthew Taylor
97,"Matthew Taylor : in relation to our relationship to society, are some of the things that we were able to do conceivable now","Matthew Taylor : they’re probably not and we need to get the elements out, but let’s just take one element, the, kind of, notion, the, kind of, notion of right and wrong and good and bad that developed the nation in the late…in the 1930s, 1940s","in relation to our relationship to society, some of the things that we were able to do are/are not conceivable now","some of the things that we were able to do are probably not conceivable now and we need to get the elements out, but let’s just take one element, the, kind of, notion, the, kind of, notion of right and wrong and good and bad that developed the nation in the late…in the 1930s, 1940s",Default Rephrase,nodeset15922,433320,433325,433328,False,Matthew Taylor,Matthew Taylor,Matthew Taylor
98,"Matthew Taylor : I just don’t think that kind of capacity for a nation to agree about something is the same, right or wrong","Matthew Taylor : Oswald Mosley, if he existed now, would be a social media star and a regular on question time, we would not, as a nation, I don’t think, be able to reach the, kind of, level of consensus around Hitler and Donald Trump would see him as a mate, to be quite frank","Matthew Taylor just doesn’t think that kind of capacity for a nation to agree about something is the same, right or wrong","Oswald Mosley, if he existed now, would be a social media star and a regular on question time, we would not, as a nation, Matthew Taylor doesn’t think, be able to reach the, kind of, level of consensus around Hitler and Donald Trump would see him as a mate, to be quite frank",Default Inference,nodeset15922,433337,433332,433340,False,Matthew Taylor,Matthew Taylor,Matthew Taylor
99,"Anne McElvoy : she was trying, I think, quite skilfully, to, I think it was Matthew Taylor, who was pushing her on that, to answer that question",Matthew Taylor : she answered questions about norms and structures by talking about beliefs and campaigns and I think beliefs are different to norms and I think campaigns are different to social structures,"Nancy Sherman was trying quite skilfully to, it was Matthew Taylor, who was pushing her on that, to answer that question",Nancy Sherman answered questions about norms and structures by talking about beliefs and campaigns and beliefs are different to norms and campaigns are different to social structures,Default Conflict,nodeset15923,433393,433407,433410,False,Anne McElvoy,Matthew Taylor,Matthew Taylor
100,"Matthew Taylor : I recognise what she said, but it didn’t seem, to me, to address my point, which was about this deeper social capacity for mobilisation",Matthew Taylor : she answered questions about norms and structures by talking about beliefs and campaigns and I think beliefs are different to norms and I think campaigns are different to social structures,"Matthew Taylor recognises what Nancy Sherman said, but it didn’t seem, to him, to address his point, which was about this deeper social capacity for mobilisation",Nancy Sherman answered questions about norms and structures by talking about beliefs and campaigns and beliefs are different to norms and campaigns are different to social structures,Default Inference,nodeset15923,433416,433407,433418,False,Matthew Taylor,Matthew Taylor,Matthew Taylor
101,"Anne McElvoy : she did feel, and I think I would perhaps, coming from my point of view, agree with her, that I think she was, kind of, saying that, underneath it all, there’s a warp and weft of democratic societies that is still holding together in a way that if an ultimate test came that she would bank on and I think something rather good to hold on to, given the many factures and fissures in the world today","Anne McElvoy : she was trying, I think, quite skilfully, to, I think it was Matthew Taylor, who was pushing her on that, to answer that question","Nancy Sherman did feel, and Anne McElvoy would perhaps, coming from her point of view, agree with Nancy Sherman, that she was, kind of, saying that, underneath it all, there’s a warp and weft of democratic societies that is still holding together in a way that if an ultimate test came that she would bank on and something rather good to hold on to, given the many factures and fissures in the world today","Nancy Sherman was trying quite skilfully to, it was Matthew Taylor, who was pushing her on that, to answer that question",Default Inference,nodeset15923,433403,433393,433421,False,Anne McElvoy,Anne McElvoy,Anne McElvoy
102,"Anne McElvoy : she was trying, I think, quite skilfully, to, I think it was Matthew Taylor, who was pushing her on that, to answer that question","Anne McElvoy : it’s quite difficult to have a read across between are we getting less civil, are we not as connected as we were in our communities and some of the negative things that flow from that, are we still fundamentally societies that would defend our values, our way of life, as we came to talk about","Nancy Sherman was trying quite skilfully to, it was Matthew Taylor, who was pushing her on that, to answer that question","it’s quite difficult to have a read across between are we getting less civil, are we not as connected as we were in our communities and some of the negative things that flow from that, are we still fundamentally societies that would defend our values, our way of life, as we came to talk about",Default Inference,nodeset15923,433393,433388,433424,False,Anne McElvoy,Anne McElvoy,Anne McElvoy
103,Michael Buerk : Is there a sense that sacrifice is for suckers now,"Michael Portillo :  it was Giles’ point, I think, you know, if Giles wants to say anything more about it",there is/is not a sense that sacrifice is for suckers now,"it was Giles Fraser’s point, you know, if Giles wants to say anything more about it",Default Rephrase,nodeset15924,433437,433442,433445,False,Michael Buerk,Michael Portillo,Michael Portillo
104,"Michael Buerk : He was interesting on that, wasn’t he","Michael Buerk : It’s the blood price we have to pay, was I think his point, wasn’t it",David Whetham was interesting on the moral requirement in war to risk your own life or your own people’s life,"It’s the blood price we have to pay, was David Whetham's point",Default Rephrase,nodeset15924,433488,433493,433496,False,Michael Buerk,Michael Buerk,Michael Buerk
105,Giles Fraser : General Carter is very interesting,"Giles Fraser : war has changed, but morality has not kept up",General Nick Carter is very interesting,"war has changed, but morality has not kept up",Default Inference,nodeset15924,433542,433546,433549,False,Giles Fraser,Giles Fraser,Giles Fraser
106,"Michael Buerk : we must not omit some of the interesting things General Carter was saying, particularly about how you have a…we are at war he says",Giles Fraser : General Carter is very interesting,"we must not omit some of the interesting things General Nick Carter was saying, particularly about how you have a…we are at war he says",General Nick Carter is very interesting,Default Rephrase,nodeset15924,433520,433542,433551,False,Michael Buerk,Giles Fraser,Giles Fraser
