,Text,illocution,id_illocution,nodeset_id,CA,RA,CA_premise,RA_premise,CA_conclusion,RA_conclusion,speaker,Words,Num_words,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,num care.virtue,num care.vice,num fairness.virtue,num fairness.vice,num loyalty.virtue,num loyalty.vice,num authority.virtue,num authority.vice,num sanctity.virtue,num sanctity.vice,contains_care_virtue,contains_care_vice,contains_fairness_virtue,contains_fairness_vice,contains_sanctity_virtue,contains_sanctity_vice,contains_authority_virtue,contains_authority_vice,contains_loyalty_virtue,contains_loyalty_vice,no moral foundation words,final output,final input,RA final input,RA final output,CA final input,CA final output
63,ES : We don't look at it halfway through,We don't look at it halfway through,25853,nodeset6063,0,1,0,0,0,1,ES,"['es', 'we', 'don', 't', 'look', 'at', 'it', 'halfway', 'through']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
64,ES : For me it is actually very significant,it is actually very significant,25608,nodeset6063,0,1,0,1,0,0,ES,"['es', 'for', 'I', 'it', 'be', 'actually', 'very', 'significant']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
65,ES : it means that we are forced to engage in this conversation,it means that we are forced to engage in this conversation,25611,nodeset6063,0,1,0,0,0,1,ES,"['es', 'it', 'mean', 'that', 'we', 'be', 'force', 'to', 'engage', 'in', 'this', 'conversation']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
66,ES : we are forced to do the analysis,we are forced to do the analysis,25876,nodeset6063,0,1,0,0,0,1,ES,"['es', 'we', 'be', 'force', 'to', 'do', 'the', 'analysis']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
67,CL : and decided that this had taught an important lesson that the only way in which the British presence in Africa could be sustained was brutality,decided that this had taught an important lesson that the only way in which the British presence in Africa could be sustained was brutality,29053,nodeset6064,0,1,0,1,0,1,CL,"['cl', 'and', 'decide', 'that', 'this', 'have', 'teach', 'an', 'important', 'lesson', 'that', 'the', 'only', 'way', 'in', 'which', 'the', 'british', 'presence', 'in', 'africa', 'could', 'be', 'sustain', 'be', 'brutality']",26,,brutality,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,CL : and therefore the only way forward was for Britain to withdraw,and therefore the only way forward was for Britain to withdraw,29054,nodeset6064,0,1,0,1,0,0,CL,"['cl', 'and', 'therefore', 'the', 'only', 'way', 'forward', 'be', 'for', 'britain', 'to', 'withdraw']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
69,"CL : when news first came of the horrific massacre of Mau Mau prisoners in Kenya. Wide swathes of British public opinion and the media and the Prime Minister and most of the Cabinet were horrified and disgusted then, not now, then","when news first came of the horrific massacre of Mau Mau prisoners in Kenya. Wide swathes of British public opinion and the media and the Prime Minister and most of the Cabinet were horrified and disgusted then, not now, then",111805,nodeset6064,0,1,0,1,0,0,CL,"['cl', 'when', 'news', 'first', 'come', 'of', 'the', 'horrific', 'massacre', 'of', 'mau', 'mau', 'prisoner', 'in', 'kenya', 'wide', 'swathe', 'of', 'british', 'public', 'opinion', 'and', 'the', 'medium', 'and', 'the', 'prime', 'minister', 'and', 'most', 'of', 'the', 'cabinet', 'be', 'horrified', 'and', 'disgust', 'then', 'not', 'now', 'then']",41,,,,,,,,,,"horrific,disgust",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
70,CL : The key point about the British Empire is not necessarily that brutality does not happen but when it does,The key point about the British Empire is not necessarily that brutality does not happen but when it does,111809,nodeset6064,0,1,0,0,0,1,CL,"['cl', 'the', 'key', 'point', 'about', 'the', 'british', 'empire', 'be', 'not', 'necessarily', 'that', 'brutality', 'do', 'not', 'happen', 'but', 'when', 'it', 'do']",20,,brutality,,,,,empire,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
71,CL : you often have public inquiries and open investigations,you often have public inquiries and open investigations,111816,nodeset6064,0,1,0,1,0,1,CL,"['cl', 'you', 'often', 'have', 'public', 'inquiry', 'and', 'open', 'investigation']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72,CL : But my point is they got to a point where Macmillan realised there was no way forward except by increasing brutality,they got to a point where Macmillan realised there was no way forward except by increasing brutality,29045,nodeset6064,0,0,0,0,0,0,CL,"['cl', 'but', 'my', 'point', 'be', 'they', 'get', 'to', 'a', 'point', 'where', 'macmillan', 'realise', 'there', 'be', 'no', 'way', 'forward', 'except', 'by', 'increase', 'brutality']",22,,brutality,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,CL : Was he wrong,McMillan was / was not wrong,111829,nodeset6064,0,0,0,0,0,0,CL,"['cl', 'be', 'he', 'wrong']",4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74,"NL : By the 50s, the Empire is going, everyone knows that","By the 50s, the Empire is going",111833,nodeset6064,0,1,0,0,0,1,NL,"['nl', 'by', 'the', 'the', 'empire', 'be', 'go', 'everyone', 'know', 'that']",10,,,,,,,empire,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
75,NL :  they are effectively trying to hand over to some kind of stable rule,they are effectively trying to hand over to some kind of stable rule,111839,nodeset6064,0,1,0,1,0,0,NL,"['nl', 'they', 'be', 'effectively', 'try', 'to', 'hand', 'over', 'to', 'some', 'kind', 'of', 'stable', 'rule']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
76,CL : This is all morally blameworthy?,This is not all morally blameworthy,111846,nodeset6065,1,0,1,0,0,0,CL,"['cl', 'this', 'be', 'all', 'morally', 'blameworthy']",6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
77,LA : Not to be in a funk when you are reading intelligence reports which suggest your Empire is under sustained assault,Not to be in a funk when you are reading intelligence reports which suggest your Empire is under sustained assault,29516,nodeset6065,0,1,0,1,1,0,LA,"['la', 'not', 'to', 'be', 'in', 'a', 'funk', 'when', 'you', 'be', 'read', 'intelligence', 'report', 'which', 'suggest', 'your', 'empire', 'be', 'under', 'sustained', 'assault']",21,,assault,,,,,empire,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78,LA : We know it wasn't,it wasn't,111850,nodeset6065,0,1,0,0,0,1,LA,"['la', 'we', 'know', 'it', 'wasn', 't']",6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
79,"CL : what's wrong with doing the British thing, owning up and paying up?","theres' nothing wrong with doing the British thing, owning up and paying up",111852,nodeset6065,0,1,0,1,0,0,CL,"['cl', 'what', 's', 'wrong', 'with', 'do', 'the', 'british', 'thing', 'own', 'up', 'and', 'pay', 'up']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
80,"LA : it's the British thing of legally examining it, and rationally going through the evidence and finding complete proof, total proof that these people suffered injuries in such a place in such a way, and that the officers who commanded them, then the judges and the lawyers can say how far are these agents of the British state","it's the British thing of legally examining it, and rationally going through the evidence and finding complete proof, total proof that these people suffered injuries in such a place in such a way, and that the officers who commanded them, then the judges and the lawyers can say how far are these agents of the British state",29537,nodeset6065,0,1,0,1,0,1,LA,"['la', 'it', 's', 'the', 'british', 'thing', 'of', 'legally', 'examine', 'it', 'and', 'rationally', 'go', 'through', 'the', 'evidence', 'and', 'find', 'complete', 'proof', 'total', 'proof', 'that', 'these', 'people', 'suffer', 'injury', 'in', 'such', 'a', 'place', 'in', 'such', 'a', 'way', 'and', 'that', 'the', 'officer', 'who', 'command', 'they', 'then', 'the', 'judge', 'and', 'the', 'lawyer', 'can', 'say', 'how', 'far', 'be', 'these', 'agent', 'of', 'the', 'british', 'state']",59,,"suffer,injury",lawyer,,,,command,,,,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
81,LA : did the British state know what they were doing,the British state knew / did not know what they were doing,111855,nodeset6065,0,0,0,0,0,0,LA,"['la', 'do', 'the', 'british', 'state', 'know', 'what', 'they', 'be', 'do']",10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82,"CL : This being the mess, a major injustice was committed","This being the mess, a major injustice was committed",111863,nodeset6065,0,0,0,0,0,0,CL,"['cl', 'this', 'be', 'the', 'mess', 'a', 'major', 'injustice', 'be', 'commit']",10,,,,injustice,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
83,CL : a legal remedy exists,a legal remedy exists,111868,nodeset6065,0,1,0,0,0,1,CL,"['cl', 'a', 'legal', 'remedy', 'exist']",5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
84,LA : It's not a question of the British thing,It's not a question of the British thing,29533,nodeset6065,0,1,0,1,1,0,LA,"['la', 'it', 's', 'not', 'a', 'question', 'of', 'the', 'british', 'thing']",10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85,MB : the first and third witnesses didn't seem to draw much a distinction between the British Empire and the Third Reich.,the first and third witnesses didn't seem to draw much a distinction between the British Empire and the Third Reich.,29555,nodeset6066,0,1,0,1,0,0,MB,"['mb', 'the', 'first', 'and', 'third', 'witness', 'didn', 't', 'seem', 'to', 'draw', 'much', 'a', 'distinction', 'between', 'the', 'british', 'empire', 'and', 'the', 'third', 'reich']",22,,,,,,,empire,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
86,MP : and that was clearly absurd and offensive insofar as they made that connection,that was clearly absurd and offensive insofar as they made that connection,29561,nodeset6066,0,0,0,0,0,0,MP,"['mp', 'and', 'that', 'be', 'clearly', 'absurd', 'and', 'offensive', 'insofar', 'as', 'they', 'make', 'that', 'connection']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87,"MP : but again, the point made by Lawrence James was correct",the point made by Lawrence James was correct,29573,nodeset6066,0,0,0,0,0,0,MP,"['mp', 'but', 'again', 'the', 'point', 'make', 'by', 'lawrence', 'james', 'be', 'correct']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88,LJ : it was very regrettable in the case of Kenya that the perpetrators of the Hola massacre and other atrocities were not prosecuted at the time,it was very regrettable in the case of Kenya that the perpetrators of the Hola massacre and other atrocities were not prosecuted at the time,29577,nodeset6066,0,0,0,0,0,0,LJ,"['lj', 'it', 'be', 'very', 'regrettable', 'in', 'the', 'case', 'of', 'kenya', 'that', 'the', 'perpetrator', 'of', 'the', 'hola', 'massacre', 'and', 'other', 'atrocity', 'be', 'not', 'prosecute', 'at', 'the', 'time']",26,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89,MP : we don't have the perpetrators in court,we don't have the perpetrators in court,29585,nodeset6066,0,1,0,1,0,1,MP,"['mp', 'we', 'don', 't', 'have', 'the', 'perpetrator', 'in', 'court']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90,MP : we are not prosecuting crimes that were committed against these unfortunate people,we are not prosecuting crimes that were committed against these unfortunate people,29589,nodeset6066,0,1,0,1,0,0,MP,"['mp', 'we', 'be', 'not', 'prosecute', 'crime', 'that', 'be', 'commit', 'against', 'these', 'unfortunate', 'people']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
91,MP : they are seeking civilian reparation,they are seeking civilian reparation,29592,nodeset6066,0,1,0,0,0,1,MP,"['mp', 'they', 'be', 'seek', 'civilian', 'reparation']",6,,,reparation,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
92,"MP : and if you agree that people should be able to seek civilian reparation decades on, then there's no end to it","if you agree that people should be able to seek civilian reparation decades on, then there's no end to it",29604,nodeset6066,0,0,0,0,0,0,MP,"['mp', 'and', 'if', 'you', 'agree', 'that', 'people', 'should', 'be', 'able', 'to', 'seek', 'civilian', 'reparation', 'decade', 'on', 'then', 'there', 's', 'no', 'end', 'to', 'it']",23,,,reparation,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,MP : There are all kinds of people who have been dispossessed throughout history.,There are all kinds of people who have been dispossessed throughout history.,8230,nodeset6066,0,0,0,0,0,0,MP,"['mp', 'there', 'be', 'all', 'kind', 'of', 'people', 'who', 'have', 'be', 'dispossess', 'throughout', 'history']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94,The first and third witnesses : atrocities should be - war crimes or atrocities perpetrated against civilians should be - justice should be done regardless of limit of time,atrocities should be - war crimes or atrocities perpetrated against civilians should be - justice should be done regardless of limit of time,111907,nodeset6066,0,1,0,0,0,1,The first and third witnesses,"['the', 'first', 'and', 'third', 'witness', 'atrocity', 'should', 'be', 'war', 'crime', 'or', 'atrocity', 'perpetrate', 'against', 'civilian', 'should', 'be', 'justice', 'should', 'be', 'do', 'regardless', 'of', 'limit', 'of', 'time']",26,,,justice,,war,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
95,MP :  why should they seek civilian - why should they seek reparation against a government which had nothing to do with it,they should / should not seek reparation against a government which had nothing to do with it,111924,nodeset6066,0,0,0,0,0,0,MP,"['mp', 'why', 'should', 'they', 'seek', 'civilian', 'why', 'should', 'they', 'seek', 'reparation', 'against', 'a', 'government', 'which', 'have', 'nothing', 'to', 'do', 'with', 'it']",21,,,reparation,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,"MT : Of course you have to draw lines, Melanie,",you have to draw lines,29612,nodeset6067,0,0,0,0,0,0,MT,"['mt', 'of', 'course', 'you', 'have', 'to', 'draw', 'line', 'melanie']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97,MT : but these people are alive,these people are alive,29615,nodeset6067,0,0,0,0,0,0,MT,"['mt', 'but', 'these', 'people', 'be', 'alive']",6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
98,"MT : The pragmatic justification is that they - if they are to take their case against anybody, we, this state, the British state now, is the closest they can get to it.","The pragmatic justification is that they - if they are to take their case against anybody, we, this state, the British state now, is the closest they can get to it.",8238,nodeset6067,1,0,1,0,0,1,MT,"['mt', 'the', 'pragmatic', 'justification', 'be', 'that', 'they', 'if', 'they', 'be', 'to', 'take', 'their', 'case', 'against', 'anybody', 'we', 'this', 'state', 'the', 'british', 'state', 'now', 'be', 'the', 'close', 'they', 'can', 'get', 'to', 'it']",31,,,justification,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,MT : They can't go back and dig up Macmillan,They can't go back and dig up Macmillan,29621,nodeset6067,0,1,0,0,0,1,MT,"['mt', 'they', 'can', 't', 'go', 'back', 'and', 'dig', 'up', 'macmillan']",10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
100,AM : That's not good enough,That's not good enough,29627,nodeset6067,1,0,0,0,1,0,AM,"['be', 'that', 's', 'not', 'good', 'enough']",6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
101,"MT : Second, there's no question this country has benefitted and continues to benefit from the extraction it took from the British Empire.",there's no question this country has benefitted and continues to benefit from the extraction it took from the British Empire.,111939,nodeset6067,0,1,0,0,0,1,MT,"['mt', 'second', 'there', 's', 'no', 'question', 'this', 'country', 'have', 'benefit', 'and', 'continue', 'to', 'benefit', 'from', 'the', 'extraction', 'it', 'take', 'from', 'the', 'british', 'empire']",23,benefit,,,,country,,empire,,,,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0
102,MT : and I would say there is both a pragmatic and a historic justification,there is both a pragmatic and a historic justification,29635,nodeset6067,0,1,0,1,0,0,MT,"['mt', 'and', 'I', 'would', 'say', 'there', 'be', 'both', 'a', 'pragmatic', 'and', 'a', 'historic', 'justification']",14,,,justification,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"MB : Where does moral justice lie when we look back at our imperial past, would you say?",moral justice lies xxx when we look back at our imperial past,111949,nodeset6068,0,0,0,0,0,0,MB,"['mb', 'where', 'do', 'moral', 'justice', 'lie', 'when', 'we', 'look', 'back', 'at', 'our', 'imperial', 'past', 'would', 'you', 'say']",17,,,justice,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"NL : Well, I think it very much depends which side you take it,","it very much depends which side you take it,",30402,nodeset6068,0,1,0,1,0,0,NL,"['nl', 'well', 'I', 'think', 'it', 'very', 'much', 'depend', 'which', 'side', 'you', 'take', 'it']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105,NL : you are on the side of the nationalist movements which replaced the British Empire,you are on the side of the nationalist movements which replaced the British Empire,111955,nodeset6068,0,1,0,0,0,1,NL,"['nl', 'you', 'be', 'on', 'the', 'side', 'of', 'the', 'nationalist', 'movement', 'which', 'replace', 'the', 'british', 'empire']",15,,,,,,,empire,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
106,NL : are you on the side of the imperialists which have had a very bad press for so many years?,you are / are not on the side of the imperialists which have had a very bad press for so many years,111961,nodeset6068,0,1,0,0,0,1,NL,"['nl', 'be', 'you', 'on', 'the', 'side', 'of', 'the', 'imperialist', 'which', 'have', 'have', 'a', 'very', 'bad', 'press', 'for', 'so', 'many', 'year']",20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
107,MB : Do you think we have got a lot to apologise for?,NL thinks / does not think we have got a lot to apologize for,111966,nodeset6069,0,0,0,0,0,0,MB,"['mb', 'do', 'you', 'think', 'we', 'have', 'get', 'a', 'lot', 'to', 'apologise', 'for']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108,NL : It very much depends on the specific incident you are talking about and which side are you going to go on?,It very much depends on the specific incident you are talking about and which side are you going to go on?,7940,nodeset6069,0,1,0,0,0,1,NL,"['nl', 'it', 'very', 'much', 'depend', 'on', 'the', 'specific', 'incident', 'you', 'be', 'talk', 'about', 'and', 'which', 'side', 'be', 'you', 'go', 'to', 'go', 'on']",22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
109,NL : We are talking about the violence which may have been perpetrated against Mau Mau suspects,We are talking about the violence which may have been perpetrated against Mau Mau suspects,7943,nodeset6069,0,1,0,0,0,1,NL,"['nl', 'we', 'be', 'talk', 'about', 'the', 'violence', 'which', 'may', 'have', 'be', 'perpetrate', 'against', 'mau', 'mau', 'suspect']",16,,violence,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
110,"MB : Well, the government has acknowledged that they were ill treated in court, but I won't go on with that",the government has acknowledged that they were ill treated in court,29007,nodeset6069,0,1,0,1,0,0,MB,"['mb', 'well', 'the', 'government', 'have', 'acknowledge', 'that', 'they', 'be', 'ill', 'treat', 'in', 'court', 'but', 'I', 'win', 't', 'go', 'on', 'with', 'that']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
111,"NL : We know Kenya was a brutal war,","Kenya was a brutal war,",30449,nodeset6069,0,1,0,0,0,1,NL,"['nl', 'we', 'know', 'kenya', 'be', 'a', 'brutal', 'war']",8,,,,,war,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
112,NL : but what about the violence that the Mau Mau perpetrated against settlers and particularly loyal Africans.,the violence that the Mau Mau perpetrated against settlers and particularly loyal Africans xxx,111978,nodeset6069,0,1,0,1,0,0,NL,"['nl', 'but', 'what', 'about', 'the', 'violence', 'that', 'the', 'mau', 'mau', 'perpetrate', 'against', 'settler', 'and', 'particularly', 'loyal', 'african']",17,,violence,,,loyal,,,,,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
113,MB : What do you think?,NL thinks xxx,111986,nodeset6069,0,0,0,0,0,0,MB,"['mb', 'what', 'do', 'you', 'think']",5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114,"CL : The horror that was going round there, which nearly cost Macmillan his election, was horror at the way the British Army had behaved, not at Mau Mau.","The horror that was going round there, which nearly cost Macmillan his election, was horror at the way the British Army had behaved, not at Mau Mau.",7986,nodeset6070,1,0,1,0,0,0,CL,"['cl', 'the', 'horror', 'that', 'be', 'go', 'round', 'there', 'which', 'nearly', 'cost', 'macmillan', 'his', 'election', 'be', 'horror', 'at', 'the', 'way', 'the', 'british', 'army', 'have', 'behave', 'not', 'at', 'mau', 'mau']",28,,,,,,,,,,horror,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
115,NL : I think there was horror at Mau Mau.,there was horror at Mau Mau.,111995,nodeset6070,0,1,0,1,1,0,NL,"['nl', 'I', 'think', 'there', 'be', 'horror', 'at', 'mau', 'mau']",9,,,,,,,,,,horror,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116,"NL :  Let's be straight, the situation in Kenya was a bloody dirty war",the situation in Kenya was a bloody dirty war,30507,nodeset6070,0,1,0,0,0,1,NL,"['nl', 'let', 's', 'be', 'straight', 'the', 'situation', 'in', 'kenya', 'be', 'a', 'bloody', 'dirty', 'war']",14,,,,,war,,,,bloody,dirty,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0
117,NL : So if you have an army it has a responsibility to protect its citizens and protect other African communities,if you have an army it has a responsibility to protect its citizens and protect other African communities,112003,nodeset6070,0,0,0,0,0,0,NL,"['nl', 'so', 'if', 'you', 'have', 'an', 'army', 'it', 'have', 'a', 'responsibility', 'to', 'protect', 'its', 'citizen', 'and', 'protect', 'other', 'african', 'community']",20,protect,,,,community,,protect,,,,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
118,"CL :  in the context of what we're talking about tonight the strange phenomenon then occurred, where the British went in denial and have been in denial ever since.","in the context of what we're talking about tonight the strange phenomenon then occurred, where the British went in denial and have been in denial ever since.",30544,nodeset6070,1,0,0,0,1,0,CL,"['cl', 'in', 'the', 'context', 'of', 'what', 'we', 're', 'talk', 'about', 'tonight', 'the', 'strange', 'phenomenon', 'then', 'occur', 'where', 'the', 'british', 'go', 'in', 'denial', 'and', 'have', 'be', 'in', 'denial', 'ever', 'since']",29,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
119,NL : no one really comes out very well,no one really comes out very well,112009,nodeset6070,0,1,0,0,0,1,NL,"['nl', 'no', 'one', 'really', 'come', 'out', 'very', 'well']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
120,"NL :  it's a situation where, you know, six years before the start of the Kenya emergency, the British Army in India is being hammered because it's not brutal enough, by the nationalists and the Muslims","it's a situation where, six years before the start of the Kenya emergency, the British Army in India is being hammered by the nationalists and the Muslims",112014,nodeset6070,0,1,0,1,0,0,NL,"['nl', 'it', 's', 'a', 'situation', 'where', 'you', 'know', 'six', 'year', 'before', 'the', 'start', 'of', 'the', 'kenya', 'emergency', 'the', 'british', 'army', 'in', 'india', 'be', 'be', 'hammer', 'because', 'it', 's', 'not', 'brutal', 'enough', 'by', 'the', 'nationalist', 'and', 'the', 'muslim']",37,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
121,NL : because it's not brutal enough,it's not brutal enough,112019,nodeset6070,0,1,0,0,0,1,NL,"['nl', 'because', 'it', 's', 'not', 'brutal', 'enough']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
122,"Nationalists and Muslims : you are not shooting people or controlling the population, you are basically letting us die","you are not shooting people or controlling the population, you are basically letting Nationalists and Muslims die",112026,nodeset6070,0,1,0,0,0,1,Nationalists and Muslims,"['nationalist', 'and', 'muslim', 'you', 'be', 'not', 'shoot', 'people', 'or', 'control', 'the', 'population', 'you', 'be', 'basically', 'let', 'we', 'die']",18,,die,,,,,control,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
123,"NL : so in a sense we're saying that, you know, we're criticising the fireman",we're criticising the fireman,112034,nodeset6070,0,1,0,1,0,0,NL,"['nl', 'so', 'in', 'a', 'sense', 'we', 're', 'say', 'that', 'you', 'know', 'we', 're', 'criticise', 'the', 'fireman']",16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
124,"NL : because he has used too much water to actually, you know, quench the fire",the fireman has used too much water to quench the fire,112039,nodeset6070,0,1,0,0,0,1,NL,"['nl', 'because', 'he', 'have', 'use', 'too', 'much', 'water', 'to', 'actually', 'you', 'know', 'quench', 'the', 'fire']",15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
125,NL : I think these judgments are very difficult to make,these judgments are very difficult to make,112046,nodeset6070,1,0,1,0,0,0,NL,"['nl', 'I', 'think', 'these', 'judgment', 'be', 'very', 'difficult', 'to', 'make']",10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
