,locution_conclusion,locution_premise,conclusion,premise,connection,nodeset_id,id_conclusion,id_premise,id_connection,argument_linked,speaker_conclusion,speaker_premise,speaker
82,"Paul Staines : you know, I am open and honest",Paul Staines : I like to alter my mental state occasionally,"you know, Paul Staines is open and honest",Paul Staines likes to alter his mental state occasionally,Default Inference,nodeset15921,433052,433059,433197,False,Paul Staines,Paul Staines,Paul Staines
83,"Paul Staines : you know, I am open and honest",Paul Staines : I do not write articles saying that people shouldn’t be allowed to alter their mental state,"you know, Paul Staines is open and honest",Paul Staines does not write articles saying that people shouldn’t be allowed to alter their mental state,Default Inference,nodeset15921,433052,433063,433200,False,Paul Staines,Paul Staines,Paul Staines
84,Paul Staines : I don’t know why I’m on rack here for being open and honest,"Giles Fraser : You’re not…but, you see, you’re misunderstanding me, Paul",Paul Staines doesn’t know why he;s on rack here for being open and honest,"Paul Staines isn't on the rack for being open and honest…but, you see, you’re misunderstanding me, Paul",Default Conflict,nodeset15921,433047,433067,433203,False,Paul Staines,Giles Fraser,Giles Fraser
85,Paul Staines : I’m not hypocritical about it,Paul Staines : I do not write articles saying that people shouldn’t be allowed to alter their mental state,Paul Staines is not hypocritical about it,Paul Staines does not write articles saying that people shouldn’t be allowed to alter their mental state,Default Inference,nodeset15921,433071,433063,433206,True,Paul Staines,Paul Staines,Paul Staines
86,Paul Staines : I’m not hypocritical about it,Paul Staines : I like to alter my mental state occasionally,Paul Staines is not hypocritical about it,Paul Staines likes to alter his mental state occasionally,Default Inference,nodeset15921,433071,433059,433206,True,Paul Staines,Paul Staines,Paul Staines
87,"Paul Staines : No, no I don’t accept your premise",Paul Staines : You’re saying my standard is low,"No, no Paul Staines doesn’t accept Giles Fraser's premise",Giles Fraser is saying Paul's standard is low,Default Inference,nodeset15921,433126,433138,433213,False,Paul Staines,Paul Staines,Paul Staines
88,"Paul Staines : No, no I don’t accept your premise","Paul Staines : I’m saying, you’re overregulating and taking away my freedom of choice","No, no Paul Staines doesn’t accept Giles Fraser's premise","Paul Staines is saying, you’re overregulating and taking away my freedom of choice",Default Inference,nodeset15921,433126,433142,433216,False,Paul Staines,Paul Staines,Paul Staines
89,"Michael Buerk : Edwina Currie, what do you think is important here",Edwina Currie : Well it’s going to be very interesting to see how the Conservative Party membership – of which I’m one – are going to react to this,"Edwina Currie, xxx is important here",Well it’s going to be very interesting to see how the Conservative Party membership – of which I’m one – are going to react to this,Default Rephrase,nodeset15925,433569,433579,433581,False,Michael Buerk,Edwina Currie,Edwina Currie
90,"Edwina Currie : My guess is that many of us will say, you know, it’s just wrong to take drugs","Edwina Currie : Never mind whether it’s legal or not, it’s wrong to take drugs","Edwina Currie's guess is that many of us will say, you know, it’s just wrong to take drugs","Never mind whether it’s legal or not, it’s wrong to take drugs",Default Rephrase,nodeset15925,433586,433591,433594,False,Edwina Currie,Edwina Currie,Edwina Currie
91,"Edwina Currie : Never mind whether it’s legal or not, it’s wrong to take drugs","Edwina Currie : It’s wrong to…particularly to do it more than once, you could do it possibly","Never mind whether it’s legal or not, it’s wrong to take drugs","It’s wrong to…particularly to do it more than once, you could do it possibly",Default Inference,nodeset15925,433591,433598,433600,False,Edwina Currie,Edwina Currie,Edwina Currie
92,"Edwina Currie : It’s wrong to…particularly to do it more than once, you could do it possibly","Edwina Currie : I mean, youthful indiscretion, just try it once maybe, that would be forgivable but to take it repeatedly and indeed to have it available in your flat when there’s a party going on just does not seem to be at all the kind of behaviour that we want to see","It’s wrong to…particularly to do it more than once, you could do it possibly","I mean, youthful indiscretion, just try it once maybe, that would be forgivable but to take it repeatedly and indeed to have it available in your flat when there’s a party going on just does not seem to be at all the kind of behaviour that we want to see",Default Inference,nodeset15925,433598,433605,433608,False,Edwina Currie,Edwina Currie,Edwina Currie
93,"Edwina Currie : I mean, youthful indiscretion, just try it once maybe, that would be forgivable but to take it repeatedly and indeed to have it available in your flat when there’s a party going on just does not seem to be at all the kind of behaviour that we want to see",Edwina Currie : Even it happened 20 years ago,"I mean, youthful indiscretion, just try it once maybe, that would be forgivable but to take it repeatedly and indeed to have it available in your flat when there’s a party going on just does not seem to be at all the kind of behaviour that we want to see",Even it happened 20 years ago,Default Inference,nodeset15925,433605,433612,433615,False,Edwina Currie,Edwina Currie,Edwina Currie
94,Edwina Currie : The hypocrisy issue is slightly different,"Edwina Currie : I mean, it was Disraeli, 1845, who said that the Conservative Party is an organised hypocrisy",The hypocrisy issue is slightly different,"I mean, it was Disraeli, 1845, who said that the Conservative Party is an organised hypocrisy",Default Inference,nodeset15925,433619,433623,433625,False,Edwina Currie,Edwina Currie,Edwina Currie
95,Tim Stanley : What do you think about the drug taking,Edwina Currie : I don’t think he should ever have touched the stuff,Mrs Currie thinks xxx about the drug taking,Edwina Currie doesn’t think Michael Gove should ever have touched the stuff,Default Rephrase,nodeset15925,433654,433659,433661,False,Tim Stanley,Edwina Currie,Edwina Currie
96,Edwina Currie : I don’t think he should ever have touched the stuff,"Edwina Currie : I think he was grown up enough to and mature enough to have said, not in my flat",Edwina Currie doesn’t think Michael Gove should ever have touched the stuff,"Edwina Currie thinks Michael Gove was grown up enough to and mature enough to have said, not in my flat",Default Inference,nodeset15925,433659,433666,433668,False,Edwina Currie,Edwina Currie,Edwina Currie
97,Tim Stanley : is that because it’s wrong or because it might affect his political career,Edwina Currie : it’s wrong because it affects your judgement,is that because it’s wrong or because it might affect Gove's political career,Drug use is wrong because it affects your judgement,Default Rephrase,nodeset15925,433677,433681,433683,False,Tim Stanley,Edwina Currie,Edwina Currie
98,Edwina Currie : it’s wrong because it affects your judgement,Edwina Currie : It affects your brain,Drug use is wrong because it affects your judgement,Drug use affects your brain,Default Inference,nodeset15925,433681,433688,433691,False,Edwina Currie,Edwina Currie,Edwina Currie
99,"Tim Stanley : It’s not just because…it’s bad because it affects your judgement politically, but it’s bad in an and of itself",Edwina Currie : It’s bad for you,"It’s not just because…it’s bad because it affects your judgement politically, but it’s bad in an and of itself",It’s bad for you,Default Inference,nodeset15925,433717,433721,433723,False,Tim Stanley,Edwina Currie,Edwina Currie
100,"Tim Stanley : It’s not just because…it’s bad because it affects your judgement politically, but it’s bad in an and of itself",Edwina Currie : It’s bad for you,"It’s not just because…it’s bad because it affects your judgement politically, but it’s bad in an and of itself",It’s bad for you,Default Inference,nodeset15925,433717,433721,433723,False,Tim Stanley,Edwina Currie,Edwina Currie
101,Edwina Currie : It’s bad for you,Edwina Currie : we shouldn’t encourage it,It’s bad for you,we shouldn’t encourage it,Default Inference,nodeset15925,433721,433730,433734,False,Edwina Currie,Edwina Currie,Edwina Currie
102,Edwina Currie : It’s bad for you,Edwina Currie : we shouldn’t encourage it,It’s bad for you,we shouldn’t encourage it,Default Inference,nodeset15925,433721,433730,433734,False,Edwina Currie,Edwina Currie,Edwina Currie
103,Edwina Currie : It’s bad for you,Edwina Currie : we shouldn’t condone it,It’s bad for you,we shouldn’t condone it,Default Inference,nodeset15925,433721,433738,433741,False,Edwina Currie,Edwina Currie,Edwina Currie
104,Edwina Currie : It’s bad for you,Edwina Currie : we shouldn’t condone it,It’s bad for you,we shouldn’t condone it,Default Inference,nodeset15925,433721,433738,433741,False,Edwina Currie,Edwina Currie,Edwina Currie
105,Edwina Currie : that perhaps is what somebody like Paul ought to be doing,Edwina Currie : it is perfectly right to campaign for changes in the law,that perhaps is what somebody like Paul ought to be doing,it is perfectly right to campaign for changes in the law,Default Inference,nodeset15925,433764,433760,433766,False,Edwina Currie,Edwina Currie,Edwina Currie
106,Tim Stanley : does this absolute sense of right and wrong also apply to adultery,Edwina Currie : Probably,this absolute sense of right and wrong does/doesn't also apply to adultery,Probably,Default Rephrase,nodeset15925,433771,433776,433779,False,Tim Stanley,Edwina Currie,Edwina Currie
107,"Edwina Currie : we don’t take the same, sort of, view when we do it",Edwina Currie : There are all sorts of other reasons for doing it,"we don’t take the same, sort of, view when we do it",There are all sorts of other reasons for doing it,Default Inference,nodeset15925,433783,433787,433789,False,Edwina Currie,Edwina Currie,Edwina Currie
108,Tim Stanley : isn’t that the real issue,Edwina Currie : It’s not real issue,that is the real issue,It’s not real issue,Default Conflict,nodeset15925,433834,433842,433845,False,Tim Stanley,Edwina Currie,Edwina Currie
109,Edwina Currie : It’s not real issue,Edwina Currie : It’s one of the issues,It’s not real issue,It’s one of the issues,Default Inference,nodeset15925,433842,433849,433851,False,Edwina Currie,Edwina Currie,Edwina Currie
110,Edwina Currie : It’s one of the issues,Edwina Currie : It’s one of the issues that has to be considered,It’s one of the issues,It’s one of the issues that has to be considered,Default Rephrase,nodeset15925,433849,433856,433859,False,Edwina Currie,Edwina Currie,Edwina Currie
111,"Edwina Currie : I think he was grown up enough to and mature enough to have said, not in my flat","Edwina Currie : Anybody brings any funny substances out here, go do it somewhere else","Edwina Currie thinks Michael Gove was grown up enough to and mature enough to have said, not in my flat","Edwina Currie thinks Michael Gove was grown up enough and mature enough to have said anybody brings any funny substances out here, go do it somewhere else",Default Inference,nodeset15925,433666,433673,433893,False,Edwina Currie,Edwina Currie,Edwina Currie
112,Edwina Currie : it’s wrong to break the law,Edwina Currie : it’s wrong to break the law,it’s wrong to break the law,it’s wrong to break the law,Default Rephrase,nodeset15925,433750,433750,433904,False,Edwina Currie,Edwina Currie,Edwina Currie
113,Edwina Currie : it’s wrong to break the law,Edwina Currie : it’s wrong to break the law,it’s wrong to break the law,it’s wrong to break the law,Default Rephrase,nodeset15925,433750,433750,433904,False,Edwina Currie,Edwina Currie,Edwina Currie
114,Edwina Currie : it’s wrong to break the law,Edwina Currie : it’s wrong to break the law,it’s wrong to break the law,it’s wrong to break the law,Default Rephrase,nodeset15925,433750,433750,433904,False,Edwina Currie,Edwina Currie,Edwina Currie
115,Edwina Currie : it’s wrong to break the law,Edwina Currie : it’s wrong to break the law,it’s wrong to break the law,it’s wrong to break the law,Default Rephrase,nodeset15925,433750,433750,433904,False,Edwina Currie,Edwina Currie,Edwina Currie
116,"Edwina Currie : in fact, Kehinde, there are a lot…thousands and thousands of people who also didn’t get caught, and they weren’t all middle class","Edwina Currie : I come from Liverpool, I can tell you that’s the truth","in fact, Kehinde, there are a lot…thousands and thousands of people who also didn’t get caught, and they weren’t all middle class","Edwina Currie comes from Liverpool, she can tell you that’s the truth",Default Inference,nodeset15926,433970,433974,433977,False,Edwina Currie,Edwina Currie,Edwina Currie
117,"Kehinde Andrews : it’s interesting when you say that, thousands and thousands of people didn’t get caught","Kehinde Andrews : we know from the criminal justice system, there is a huge propensity and discrimination against those who are not white","it’s interesting when you say that, thousands and thousands of people didn’t get caught","we know from the criminal justice system, there is a huge propensity and discrimination against those who are not white",Default Inference,nodeset15926,433981,433986,433988,False,Kehinde Andrews,Kehinde Andrews,Kehinde Andrews
118,Kehinde Andrews : are we just excusing him because of his white privilege,Edwina Currie : No,we are just excusing Gove because of his white privilege,We aren't excusing Gove because of his white privilege,Default Conflict,nodeset15926,433992,433998,434001,False,Kehinde Andrews,Edwina Currie,Edwina Currie
119,Edwina Currie : No,"Edwina Currie : No, of course not",We aren't excusing Gove because of his white privilege,"No, of course not",Default Rephrase,nodeset15926,433998,434008,434012,False,Edwina Currie,Edwina Currie,Edwina Currie
120,Kehinde Andrews : are we just excusing him because of his white privilege,Kehinde Andrews : He didn’t get caught partly ‘cause he’s white and middle class,we are just excusing Gove because of his white privilege,Gove didn’t get caught partly ‘cause he’s white and middle class,Default Inference,nodeset15926,433992,434005,434014,False,Kehinde Andrews,Kehinde Andrews,Kehinde Andrews
121,Kehinde Andrews : He didn’t get caught partly ‘cause he’s white and middle class,"Edwina Currie : No, absolutely not",Gove didn’t get caught partly ‘cause he’s white and middle class,"No, absolutely not",Default Conflict,nodeset15926,434005,434018,434022,False,Kehinde Andrews,Edwina Currie,Edwina Currie
122,"Edwina Currie : No, absolutely not","Edwina Currie : In so far as the law has been applied in a way that is not colour blind, I condemn that","No, absolutely not","In so far as the law has been applied in a way that is not colour blind, Edwina Currie condemns that",Default Inference,nodeset15926,434018,434027,434029,False,Edwina Currie,Edwina Currie,Edwina Currie
123,"Edwina Currie : No, absolutely not",Edwina Currie : I condemn it in whatever particular criminal or non-criminal activity we’re looking at,"No, absolutely not",Edwina Currie condemns it in whatever particular criminal or non-criminal activity we’re looking at,Default Inference,nodeset15926,434018,434033,434037,False,Edwina Currie,Edwina Currie,Edwina Currie
124,Kehinde Andrews : He didn’t get caught partly ‘cause he’s white and middle class,"Edwina Currie : No, I don’t think that’s the issue at all",Gove didn’t get caught partly ‘cause he’s white and middle class,"No, Edwina Currie doesn’t think that white privilege is the issue at all",Default Conflict,nodeset15926,434005,434041,434043,False,Kehinde Andrews,Edwina Currie,Edwina Currie
125,"Edwina Currie : No, I don’t think that’s the issue at all","Edwina Currie : the issue here is that he was doing this when he wasn’t a politician, had no plans to be a politician, and he then hid it until it was about to be revealed","No, Edwina Currie doesn’t think that white privilege is the issue at all","the issue here is that Gove was doing this when he wasn’t a politician, had no plans to be a politician, and he then hid it until it was about to be revealed",Default Inference,nodeset15926,434041,434048,434050,False,Edwina Currie,Edwina Currie,Edwina Currie
126,Kehinde Andrews : he should be judged by that standards surely,Edwina Currie : Well not necessarily,Gove should be judged by that standards surely,Well not necessarily,Default Conflict,nodeset15926,434068,434071,434074,False,Kehinde Andrews,Edwina Currie,Edwina Currie
127,Edwina Currie : Well not necessarily,Edwina Currie : to say that…to do that in order to gain your approval would be hypocritical,Well not necessarily,to say that…to do that in order to gain your approval would be hypocritical,Default Inference,nodeset15926,434071,434078,434081,False,Edwina Currie,Edwina Currie,Edwina Currie
128,"Kehinde Andrews : surely once he’s transgressed that, it’s perfectly right for them to judge him and not vote him to be prime minister",Kehinde Andrews : this is the problem that the approval he needs is the Tory Party membership who have a very socially conservative rule…view of drugs,"surely once Gove’s transgressed that, it’s perfectly right for them to judge him and not vote him to be prime minister",this is the problem that the approval Gove needs is the Tory Party membership who have a very socially conservative rule…view of drugs,Default Inference,nodeset15926,434090,434085,434104,False,Kehinde Andrews,Kehinde Andrews,Kehinde Andrews
129,"Edwina Currie : In fact, if this whole drugs business wouldn’t come up, he would be very much one of the front runners","Edwina Currie : in that respect, Michael Gove has an excellent record","In fact, if this whole drugs business wouldn’t come up, he would be very much one of the front runners","in that respect, Michael Gove has an excellent record",Default Inference,nodeset15926,434116,434113,434119,False,Edwina Currie,Edwina Currie,Edwina Currie
130,"Edwina Currie : If you look at results, if you look at what people actually achieve, then you have to say to yourself, well we don’t necessarily want saints as our politicians",Edwina Currie : We just had a sain,"If you look at results, if you look at what people actually achieve, then you have to say to yourself, well we don’t necessarily want saints as our politicians",We just had a saint,Default Inference,nodeset15926,434123,434138,434139,True,Edwina Currie,Edwina Currie,Edwina Currie
131,"Edwina Currie : If you look at results, if you look at what people actually achieve, then you have to say to yourself, well we don’t necessarily want saints as our politicians",Edwina Currie : She didn’t achieve anything,"If you look at results, if you look at what people actually achieve, then you have to say to yourself, well we don’t necessarily want saints as our politicians",She didn’t achieve anything,Default Inference,nodeset15926,434123,434128,434139,True,Edwina Currie,Edwina Currie,Edwina Currie
132,Edwina Currie : That’s not great,Edwina Currie : She didn’t achieve anything,That’s not great,She didn’t achieve anything,Default Inference,nodeset15926,434134,434128,434143,False,Edwina Currie,Edwina Currie,Edwina Currie
133,Kehinde Andrews : shouldn’t he have to rectify that politically,"Kehinde Andrews : wouldn’t that mean taking a platform that says, maybe we should decriminalise these actions so that the people who are unlucky enough to get caught could also have a full life and reach their potential",Gove should have to rectify that politically,"that would mean taking a platform that says, maybe we should decriminalise these actions so that the people who are unlucky enough to get caught could also have a full life and reach their potential",Default Inference,nodeset15926,434055,434059,434155,False,Kehinde Andrews,Kehinde Andrews,Kehinde Andrews
134,Edwina Currie : There is an issue here with using hypocrisy as the sole element of how we judge somebody,"Edwina Currie : in that respect, Michael Gove has an excellent record",There is an issue here with using hypocrisy as the sole element of how we judge somebody,"in that respect, Michael Gove has an excellent record",Default Inference,nodeset15926,434101,434113,434165,True,Edwina Currie,Edwina Currie,Edwina Currie
135,Edwina Currie : There is an issue here with using hypocrisy as the sole element of how we judge somebody,"Edwina Currie : In the political world, one of the things that we should look further, it’s not just motive, it’s not just attitude, it’s not just what people say, it’s what they actually manage to achieve",There is an issue here with using hypocrisy as the sole element of how we judge somebody,"In the political world, one of the things that we should look further, it’s not just motive, it’s not just attitude, it’s not just what people say, it’s what they actually manage to achieve",Default Inference,nodeset15926,434101,434108,434165,True,Edwina Currie,Edwina Currie,Edwina Currie
136,"Michael Buerk : We’re all hypocrites, aren’t we","Aaron Balick :  Pretty much, yeah",We are/aren't all hypocrites,We are all hypocrites,Default Rephrase,nodeset15927,434186,434191,434193,False,Michael Buerk,Aaron Balick,Aaron Balick
137,"Aaron Balick : anybody, sort of, in the talking professions will not be surprised to see hypocrisy rising up","Aaron Balick : anybody who is in my business will have a lot of time and patience to sit with hypocrisy, particularly internal conflict and contradiction","anybody, sort of, in the talking professions will not be surprised to see hypocrisy rising up","anybody who is in my business will have a lot of time and patience to sit with hypocrisy, particularly internal conflict and contradiction",Default Inference,nodeset15927,434208,434198,434210,True,Aaron Balick,Aaron Balick,Aaron Balick
138,"Aaron Balick : anybody, sort of, in the talking professions will not be surprised to see hypocrisy rising up",Aaron Balick : hypocrisy is a follow on from internal conflict and contradiction,"anybody, sort of, in the talking professions will not be surprised to see hypocrisy rising up",hypocrisy is a follow on from internal conflict and contradiction,Default Inference,nodeset15927,434208,434204,434210,True,Aaron Balick,Aaron Balick,Aaron Balick
139,"Aaron Balick : anybody, sort of, in the talking professions will not be surprised to see hypocrisy rising up",Aaron Balick : In fact we get a little bit surprised at how everybody seems to be surprised about it every time it arises,"anybody, sort of, in the talking professions will not be surprised to see hypocrisy rising up",In fact we get a little bit surprised at how everybody seems to be surprised about it every time it arises,Default Inference,nodeset15927,434208,434215,434217,False,Aaron Balick,Aaron Balick,Aaron Balick
140,"Aaron Balick : We shouldn’t continue to have that surprise, in a sense",Aaron Balick : In fact we get a little bit surprised at how everybody seems to be surprised about it every time it arises,"We shouldn’t continue to have that surprise, in a sense",In fact we get a little bit surprised at how everybody seems to be surprised about it every time it arises,Default Inference,nodeset15927,434222,434215,434224,False,Aaron Balick,Aaron Balick,Aaron Balick
141,Giles Fraser : is it quite hypocritical to accuse people of hypocrisy,Aaron Balick : it is,it is/isn't quite hypocritical to accuse people of hypocrisy,it is hypocritical to accuse people of hypocrisy,Default Rephrase,nodeset15927,434229,434234,434236,False,Giles Fraser,Aaron Balick,Aaron Balick
142,Aaron Balick : it is,Aaron Balick : we’re all hypocrites,it is hypocritical to accuse people of hypocrisy,we’re all hypocrites,Default Inference,nodeset15927,434234,434241,434244,False,Aaron Balick,Aaron Balick,Aaron Balick
143,Giles Fraser : that happens politically I guess as well,Giles Fraser : there’s a certain pleasure we take in exposing another person’s hypocrisy because it points away from our own,that happens politically Giles Fraser guesses as well,there’s a certain pleasure we take in exposing another person’s hypocrisy because it points away from our own,Default Inference,nodeset15927,434262,434266,434270,False,Giles Fraser,Giles Fraser,Giles Fraser
144,Aaron Balick : everybody’s got their own confirmation bias,"Aaron Balick : when we start moving in to the political dimension, it stops being about the psychology of hypocrisy and it starts being a peg that you can hang somebody on",everybody’s got their own confirmation bias,"when we start moving in to the political dimension, it stops being about the psychology of hypocrisy and it starts being a peg that you can hang somebody on",Default Inference,nodeset15927,434279,434274,434281,False,Aaron Balick,Aaron Balick,Aaron Balick
145,"Aaron Balick : If however, you found out that the director of a smoking cessation charity was a smoker, you’d have a very different opinion of that","Aaron Balick : they’re so much more involved in that role, in a sense","If however, you found out that the director of a smoking cessation charity was a smoker, you’d have a very different opinion of that","they’re so much more involved in that role, in a sense",Default Inference,nodeset15927,434347,434358,434360,False,Aaron Balick,Aaron Balick,Aaron Balick
146,"Aaron Balick : If however, you found out that the director of a smoking cessation charity was a smoker, you’d have a very different opinion of that",Giles Fraser : Yeah,"If however, you found out that the director of a smoking cessation charity was a smoker, you’d have a very different opinion of that","they’re so much more involved in that role, in a sense",Default Inference,nodeset15927,434347,434358,434360,False,Aaron Balick,Giles Fraser,Giles Fraser
147,"Giles Fraser : Yeah, I can see that","Aaron Balick : they’re so much more involved in that role, in a sense","If however, you found out that the director of a smoking cessation charity was a smoker, you’d have a very different opinion of that","they’re so much more involved in that role, in a sense",Default Inference,nodeset15927,434347,434358,434360,False,Giles Fraser,Aaron Balick,Aaron Balick
148,"Giles Fraser : Yeah, I can see that",Giles Fraser : Yeah,"If however, you found out that the director of a smoking cessation charity was a smoker, you’d have a very different opinion of that","they’re so much more involved in that role, in a sense",Default Inference,nodeset15927,434347,434358,434360,False,Giles Fraser,Giles Fraser,Giles Fraser
149,Aaron Balick : we do have to hold people accountable in some kind of way to their characters as well as their actions,"Aaron Balick : if you’ve got somebody running to run the country, it’s another piece of business",we do have to hold people accountable in some kind of way to their characters as well as their actions,"if you’ve got somebody running to run the country, it’s another piece of business",Default Inference,nodeset15927,434388,434384,434390,True,Aaron Balick,Aaron Balick,Aaron Balick
150,"Giles Fraser : I know you’re not allowed to say this, but if…imagine a scenario and you had someone quite like Michael Gove on your couch in front of you, what would you be saying to him",Aaron Balick : My job is just completely different with that person,"Giles Fraser knows Aaron Balick is not allowed to say this, but if…imagine a scenario and Aaron had someone quite like Michael Gove on his couch in front of him, Balick would be saying xxx to him",Aaron Balick's job is just completely different with that person,Default Rephrase,nodeset15927,434393,434397,434399,False,Giles Fraser,Aaron Balick,Aaron Balick
151,Aaron Balick : So my job would be to explore how someone created that thing to happen in their life and try and understand it a little bit better,Aaron Balick : My job is just completely different with that person,So Aaron Balick's job would be to explore how someone created that thing to happen in their life and try and understand it a little bit better,Aaron Balick's job is just completely different with that person,Default Inference,nodeset15927,434404,434397,434407,False,Aaron Balick,Aaron Balick,Aaron Balick
152,Aaron Balick : everybody’s got their own confirmation bias,"Aaron Balick : They’re going to say, l like this guy and if he’s a hypocrite, I can justify why that’s not a terribly hypocritical thing to do",everybody’s got their own confirmation bias,"They’re going to say, l like this guy and if he’s a hypocrite, I can justify why that’s not a terribly hypocritical thing to do",Default Inference,nodeset15927,434279,434286,434409,True,Aaron Balick,Aaron Balick,Aaron Balick
153,Aaron Balick : everybody’s got their own confirmation bias,"Aaron Balick : if the other guy does the same thing or the other woman does the same thing, then there’s hypocrisy and I’m going to hang that person on that hypocrisy",everybody’s got their own confirmation bias,"if the other guy does the same thing or the other woman does the same thing, then there’s hypocrisy and I’m going to hang that person on that hypocrisy",Default Inference,nodeset15927,434279,434291,434409,True,Aaron Balick,Aaron Balick,Aaron Balick
154,"Aaron Balick :  to be a person who can do a hypocritical act and then write about the opposite thing the very next day, it’s, kind of, an indication that they don’t have the insight to know","Aaron Balick : If the insight came before the compelled admission came, then we might say, okay, look, this is what I learned from that experience and I can be a better politician because of that","to be a person who can do a hypocritical act and then write about the opposite thing the very next day, it’s, kind of, an indication that they don’t have the insight to know","If the insight came before the compelled admission came, then we might say, okay, look, this is what I learned from that experience and I can be a better politician because of that",Default Inference,nodeset15927,434311,434319,434417,False,Aaron Balick,Aaron Balick,Aaron Balick
155,Giles Fraser : perhaps that is why we get terrible politicians,"Giles Fraser : if you’re going in to politics and you’re a normal human being with all our normal hypocrisies, it seems that completely different rules apply to politicians",perhaps that is why we get terrible politicians,"if you’re going in to politics and you’re a normal human being with all our normal hypocrisies, it seems that completely different rules apply to politicians",Default Inference,nodeset15927,434335,434331,434423,False,Giles Fraser,Giles Fraser,Giles Fraser
156,Aaron Balick : we do have to hold people accountable in some kind of way to their characters as well as their actions,"Aaron Balick : I also do understand that if you’ve got somebody in a psychological consulting room, that’s one piece of business",we do have to hold people accountable in some kind of way to their characters as well as their actions,"I also do understand that if you’ve got somebody in a psychological consulting room, that’s one piece of business",Default Inference,nodeset15927,434388,434380,434390,True,Aaron Balick,Aaron Balick,Aaron Balick
157,Tim Stanley : why not,Aaron Balick : you want people to represent you how have some experience in life that most people have,Aaron Balick would not want to be perfect and not have stepped on the wrong side of the law because xxx,you want people to represent you how have some experience in life that most people have,Default Rephrase,nodeset15928,434478,434483,434486,False,Tim Stanley,Aaron Balick,Aaron Balick
158,Aaron Balick : you want people to represent you how have some experience in life that most people have,"Aaron Balick : I’m not saying it’s a requirement to be a politician, but it’s like…come on",you want people to represent you how have some experience in life that most people have,"Aaron Balick is not saying it’s a requirement to be a politician, but it’s like…come on",Default Inference,nodeset15928,434483,434495,434497,True,Aaron Balick,Aaron Balick,Aaron Balick
159,Aaron Balick : you want people to represent you how have some experience in life that most people have,Aaron Balick : a great deal of people have taken drugs,you want people to represent you how have some experience in life that most people have,a great deal of people have taken drugs,Default Inference,nodeset15928,434483,434490,434497,True,Aaron Balick,Aaron Balick,Aaron Balick
160,Tim Stanley : where does one draw the line on this,Aaron Balick : it’s up to voters to draw the line on what they think is acceptable or not,one draw the line on this at xxx,it’s up to voters to draw the line on what they think is acceptable or not,Default Rephrase,nodeset15928,434507,434512,434515,False,Tim Stanley,Aaron Balick,Aaron Balick
161,Aaron Balick : it’s up to voters to draw the line on what they think is acceptable or not,Tim Stanley : not according to the law,it’s up to voters to draw the line on what they think is acceptable or not,not according to the law,Default Conflict,nodeset15928,434512,434532,434523,False,Aaron Balick,Tim Stanley,Tim Stanley
162,Tim Stanley : not according to the law,"Aaron Balick : No, absolutely not according to the law",not according to the law,"No, absolutely not according to the law",Default Inference,nodeset15928,434532,434528,434533,False,Tim Stanley,Aaron Balick,Tim Stanley
163,Tim Stanley : not according to the law,"Tim Stanley : The law is the law and if they have broken it, they’ve simply broken the law",not according to the law,"The law is the law and if they have broken it, they’ve simply broken the law",Default Inference,nodeset15928,434532,434538,434540,False,Tim Stanley,Tim Stanley,Tim Stanley
164,"Tim Stanley : I don’t see where the subjective debate is to be had around…my…you see, my worry is that we’re on a slippery slope argument here",Tim Stanley : we’re all laughing and tittering at the fact that it’s drugs and it’s party…it’s a party thing,"Tim Stanley doesn’t see where the subjective debate is to be had around…my…you see, my worry is that we’re on a slippery slope argument here",we’re all laughing and tittering at the fact that it’s drugs and it’s party…it’s a party thing,Default Inference,nodeset15928,434545,434550,434553,False,Tim Stanley,Tim Stanley,Tim Stanley
165,Tim Stanley : we’re all laughing and tittering at the fact that it’s drugs and it’s party…it’s a party thing,Tim Stanley : we all do it and we’re all hypocrites and that sort of thing,we’re all laughing and tittering at the fact that it’s drugs and it’s party…it’s a party thing,we all do it and we’re all hypocrites and that sort of thing,Default Inference,nodeset15928,434550,434557,434560,False,Tim Stanley,Tim Stanley,Tim Stanley
166,Tim Stanley : I’m worried we end up actually forgetting that we have laws for a reason,"Tim Stanley : I don’t see where the subjective debate is to be had around…my…you see, my worry is that we’re on a slippery slope argument here",Tim Stanley is worried we end up actually forgetting that we have laws for a reason,"Tim Stanley doesn’t see where the subjective debate is to be had around…my…you see, my worry is that we’re on a slippery slope argument here",Default Inference,nodeset15928,434564,434545,434566,False,Tim Stanley,Tim Stanley,Tim Stanley
167,Aaron Balick : Yes,"Tim Stanley : I don’t see where the subjective debate is to be had around…my…you see, my worry is that we’re on a slippery slope argument here",Tim Stanley is worried we end up actually forgetting that we have laws for a reason,"Tim Stanley doesn’t see where the subjective debate is to be had around…my…you see, my worry is that we’re on a slippery slope argument here",Default Inference,nodeset15928,434564,434545,434566,False,Aaron Balick,Tim Stanley,Aaron Balick
168,Aaron Balick : we have prisons full of people and court rooms full of people working out human conflict,Aaron Balick : we want human beings to fit in to this constructive law and they simply don’t,we have prisons full of people and court rooms full of people working out human conflict,we want human beings to fit in to this constructive law and they simply don’t,Default Inference,nodeset15928,434590,434585,434593,False,Aaron Balick,Aaron Balick,Aaron Balick
