,Text,illocution,id_illocution,nodeset_id,CA,RA,CA_premise,RA_premise,CA_conclusion,RA_conclusion,speaker,Words,Num_words,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,num care.virtue,num care.vice,num fairness.virtue,num fairness.vice,num loyalty.virtue,num loyalty.vice,num authority.virtue,num authority.vice,num sanctity.virtue,num sanctity.vice,contains_care_virtue,contains_care_vice,contains_fairness_virtue,contains_fairness_vice,contains_sanctity_virtue,contains_sanctity_vice,contains_authority_virtue,contains_authority_vice,contains_loyalty_virtue,contains_loyalty_vice,no moral foundation words,final output,final input,RA final input,RA final output,CA final input,CA final output
141,JB :  I do not take an adversarial position towards the poor unfortunate people who’ve been trapped in the trap,JB: did not take adversarial position towards the poor unfortunate people who’ve been trapped in the trap,27904,nodeset6250,1,0,1,0,1,0,JB,"['jb', 'I', 'do', 'not', 'take', 'an', 'adversarial', 'position', 'towards', 'the', 'poor', 'unfortunate', 'people', 'who', '’', 've', 'been', 'trap', 'in', 'the', 'trap']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
142,JB : the welfare system is a problem.,the welfare system is the problem,27943,nodeset6250,0,1,0,0,0,1,JB,"['jb', 'the', 'welfare', 'system', 'be', 'a', 'problem']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
143,KM : in an ideal world where politics was not a factor,an ideal world where politics was not a factor,27944,nodeset6250,0,0,0,0,0,0,KM,"['km', 'in', 'an', 'ideal', 'world', 'where', 'politic', 'be', 'not', 'a', 'factor']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
144,JB : That is not the world we live in,That is not the world we live in,27945,nodeset6250,0,0,0,0,0,0,JB,"['jb', 'that', 'be', 'not', 'the', 'world', 'we', 'live', 'in']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
145,"JB :  in the real world, to get rid of the welfare state is not possible.","in the real world, to get rid of the welfare state is not possible.",27946,nodeset6250,0,0,0,0,0,0,JB,"['jb', 'in', 'the', 'real', 'world', 'to', 'get', 'rid', 'of', 'the', 'welfare', 'state', 'be', 'not', 'possible']",15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
146,"JB : You are putting up these Aunt Sally’s utopian first, now work shy","KM is putting up these Aunt Sally’s utopian first, now work shy",116175,nodeset6250,0,0,0,0,0,0,JB,"['jb', 'you', 'be', 'put', 'up', 'these', 'aunt', 'sally', '’', 's', 'utopian', 'first', 'now', 'work', 'shy']",15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147,JB :  I didn’t say “Work shy”,JB didn’t say “Work shy”,116181,nodeset6250,0,1,0,1,0,0,JB,"['jb', 'I', 'do', 'not', 'say', 'work', 'shy']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
148,JB : I don’t believe people are naturally work shy,people are not naturally work shy,116188,nodeset6250,0,1,0,0,0,1,JB,"['jb', 'I', 'do', 'not', 'believe', 'people', 'be', 'naturally', 'work', 'shy']",10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
149,JB : I’ve never referred to them being work shy,JB's never referred to them being work shy,116195,nodeset6250,0,1,0,1,0,0,JB,"['jb', 'I', '’', 've', 'never', 'refer', 'to', 'they', 'be', 'work', 'shy']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
150,"JB : I want to get rid of the welfare state, the welfare system","JB wants to get rid of the welfare state, the welfare system",116204,nodeset6250,0,1,0,1,1,0,JB,"['jb', 'I', 'want', 'to', 'get', 'rid', 'of', 'the', 'welfare', 'state', 'the', 'welfare', 'system']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
151,JB : you didn’t ask me that,KM didn’t ask JB that,116224,nodeset6250,0,1,0,1,0,1,JB,"['jb', 'you', 'do', 'not', 'ask', 'I', 'that']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
152,"KM : we have 2.5 million unemployed, 500,000 vacancies","we have 2.5 million unemployed, 500,000 vacancies",27494,nodeset6251,0,0,0,0,0,0,KM,"['km', 'we', 'have', '2.5', 'million', 'unemployed', 'vacancy']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
153,"JB : In the same way that in other countries which run well and efficient welfare states, have very low unemployment – much lower than we do – it would be as low, or lower as it is there","In the same way that in other countries which run well and efficient welfare states, have very low unemployment – much lower than we do – it would be as low, or lower as it is there",27502,nodeset6251,0,1,0,1,0,0,JB,"['jb', 'in', 'the', 'same', 'way', 'that', 'in', 'other', 'country', 'which', 'run', 'well', 'and', 'efficient', 'welfare', 'state', 'have', 'very', 'low', 'unemployment', '–', 'much', 'low', 'than', 'we', 'do', '–', 'it', 'would', 'be', 'as', 'low', 'or', 'low', 'as', 'it', 'be', 'there']",38,,,,,country,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
154,"JB : And at no time before the welfare state, was there mass permanent unemployment","at no time before the welfare state, was there mass permanent unemployment",27507,nodeset6251,0,1,0,0,0,1,JB,"['jb', 'and', 'at', 'no', 'time', 'before', 'the', 'welfare', 'state', 'be', 'there', 'mass', 'permanent', 'unemployment']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
155,JB : only since the welfare state has there been permanent unemployment,only since the welfare state has there been permanent unemployment,27512,nodeset6251,0,1,0,1,0,1,JB,"['jb', 'only', 'since', 'the', 'welfare', 'state', 'have', 'there', 'be', 'permanent', 'unemployment']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
156,JB : There is no natural condition of unemployment,There is no natural condition of unemployment,27515,nodeset6251,0,1,0,0,0,1,JB,"['jb', 'there', 'be', 'no', 'natural', 'condition', 'of', 'unemployment']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
157,JB : unemployment comes about on a mass permanent scale entirely because of the welfare state,unemployment comes about on a mass permanent scale entirely because of the welfare state,27520,nodeset6251,0,0,0,0,0,0,JB,"['jb', 'unemployment', 'come', 'about', 'on', 'a', 'mass', 'permanent', 'scale', 'entirely', 'because', 'of', 'the', 'welfare', 'state']",15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
158,"KM : In your ‘non-utopia’ where you’ve abolished the welfare state, what happens to those 2 million?","In JB's ‘non-utopia’ where he's abolished the welfare state, xxx is what happens to those 2 million",116248,nodeset6251,0,0,0,0,0,0,KM,"['km', 'in', 'your', 'non', 'utopia', 'where', 'you', '’', 've', 'abolish', 'the', 'welfare', 'state', 'what', 'happen', 'to', 'those', 'million']",18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
159,"Claire : Are you not overstating your case, and at the same time treating young people as though they won’t cope with living in a garret, bit of poverty but I’ll get by","Romin is overstating Romin's case, and at the same time treating young people as though they won’t cope with living in a garret, bit of poverty but I’ll get by",42298,nodeset6252,1,0,1,0,0,0,Claire,"['claire', 'be', 'you', 'not', 'overstate', 'your', 'case', 'and', 'at', 'the', 'same', 'time', 'treat', 'young', 'people', 'as', 'though', 'they', 'will', 'not', 'cope', 'with', 'live', 'in', 'a', 'garret', 'bit', 'of', 'poverty', 'but', 'I', '’', 'll', 'get', 'by']",35,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
160,"Romin : Will abolishing housing benefit for under 25s lead to homelessness? And by which I mean hidden homelessness, sofa surfing, staying with the wrong people","abolishing housing benefit for under 25s will lead to homelessness, hidden homelessness, sofa surfing, staying with the wrong people",42301,nodeset6252,0,0,0,0,0,1,Romin,"['romin', 'will', 'abolish', 'housing', 'benefit', 'for', 'under', 'lead', 'to', 'homelessness', 'and', 'by', 'which', 'I', 'mean', 'hidden', 'homelessness', 'sofa', 'surfing', 'stay', 'with', 'the', 'wrong', 'people']",24,benefit,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,"Romin : you know, one of the big initiatives that we’re looking at, is the troubled families initiative; this idea that this hardcore of really difficult families that we need to look at","one of the big initiatives that Romin's looking at, is the troubled families initiative; this idea that this hardcore of really difficult families that we need to look at",42310,nodeset6252,0,1,0,1,0,0,Romin,"['romin', 'you', 'know', 'one', 'of', 'the', 'big', 'initiative', 'that', 'we', '’', 're', 'look', 'at', 'be', 'the', 'troubled', 'family', 'initiative', 'this', 'idea', 'that', 'this', 'hardcore', 'of', 'really', 'difficult', 'family', 'that', 'we', 'need', 'to', 'look', 'at']",34,,,,,family,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
162,"Romin : What’s going to happen if maybe there are certain members of that household who should leave, but unfortunately they can’t leave because there’s going to be no support for them?","xxx is going to happen if maybe there are certain members of that household who should leave, but unfortunately they can’t leave because there’s going to be no support for them",42319,nodeset6252,0,0,0,0,0,0,Romin,"['romin', 'what', '’', 's', 'go', 'to', 'happen', 'if', 'maybe', 'there', 'be', 'certain', 'member', 'of', 'that', 'household', 'who', 'should', 'leave', 'but', 'unfortunately', 'they', 'can', 'not', 'leave', 'because', 'there', '’', 's', 'go', 'to', 'be', 'no', 'support', 'for', 'they']",36,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163,Claire : Staying with your mates?,abolishing housing benefit for under 25s will lead to staying with your mates,116267,nodeset6252,0,0,0,0,0,0,Claire,"['claire', 'stay', 'with', 'your', 'mate']",5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
164,"Romin : Well you have to ask yourself, “Who are those mates?”","you have to ask yourself, “Who are those mates?”",116274,nodeset6252,0,0,0,0,0,0,Romin,"['romin', 'well', 'you', 'have', 'to', 'ask', 'yourself', 'who', 'be', 'those', 'mate']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
165,"Claire : There’s historically been some resistance nonetheless, would you not recognise, from ordinary working class people to actually taking state benefits?",There’s historically been some resistance from ordinary working class people to actually taking state benefits,42908,nodeset6254,0,1,0,0,0,1,Claire,"['claire', 'there', '’', 's', 'historically', 'be', 'some', 'resistance', 'nonetheless', 'would', 'you', 'not', 'recognise', 'from', 'ordinary', 'working', 'class', 'people', 'to', 'actually', 'take', 'state', 'benefit']",23,benefit,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
166,"Owen : I mean, since this government’s come to power they’ve tried to exploit tensions in working class Britain between the working poor and the unemployed; between the non-disabled and the disabled; between private sector workers and public sector workers",since this government’s come to power they’ve tried to exploit tensions in working class Britain between the working poor and the unemployed; between the non-disabled and the disabled; between private sector workers and public sector workers,42914,nodeset6254,0,1,0,1,0,0,Owen,"['owen', 'I', 'mean', 'since', 'this', 'government', '’', 's', 'come', 'to', 'power', 'they', '’', 've', 'try', 'to', 'exploit', 'tension', 'in', 'work', 'class', 'britain', 'between', 'the', 'work', 'poor', 'and', 'the', 'unemployed', 'between', 'the', 'non', 'disabled', 'and', 'the', 'disabled', 'between', 'private', 'sector', 'worker', 'and', 'public', 'sector', 'worker']",44,,exploit,,exploit,,,,,,,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
167,"Claire : Say you’re in a situation; why won’t you think, rather than taking benefits, rather than giving a speech, what I’ll do is I’ll do anything. I’ll take any bits and jobs I’ll do anything because I’m not going to be dependent, either on my parents or on the State; I want to grow up, be independent. I don’t want to be beholden to the State. I don’t want to sit there passively, and I’ll take a low paid, part time job","in a situation, rather than taking benefits, rather than giving a speech, what I should do is I’ll do anything. I’ll take any bits and jobs I’ll do anything because I’m not going to be dependent, either on my parents or on the State; I want to grow up, be independent. I don’t want to be beholden to the State. I don’t want to sit there passively, and I’ll take a low paid, part time job",116299,nodeset6255,1,0,1,0,0,0,Claire,"['claire', 'say', 'you', '’', 're', 'in', 'a', 'situation', 'why', 'will', 'not', 'you', 'think', 'rather', 'than', 'take', 'benefit', 'rather', 'than', 'give', 'a', 'speech', 'what', 'I', '’', 'll', 'do', 'be', 'I', '’', 'll', 'do', 'anything', 'I', '’', 'll', 'take', 'any', 'bit', 'and', 'job', 'I', '’', 'll', 'do', 'anything', 'because', 'I', '’', 'm', 'not', 'go', 'to', 'be', 'dependent', 'either', 'on', 'my', 'parent', 'or', 'on', 'the', 'state', 'I', 'want', 'to', 'grow', 'up', 'be', 'independent', 'I', 'do', 'not', 'want', 'to', 'be', 'beholden', 'to', 'the', 'state', 'I', 'do', 'not', 'want', 'to', 'sit', 'there', 'passively', 'and', 'I', '’', 'll', 'take', 'a', 'low', 'pay', 'part', 'time', 'job']",99,benefit,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
168,"Owen : for example, you’re in a situation where you’re looking after kids. Out of pride, do you say “Well I’m not going to take benefits and force my children to suffer as a consequence of my own stubbornness.” ","in a situation where you’re looking after kids. Out of pride, you don't say “Well I’m not going to take benefits and force my children to suffer as a consequence of my own stubbornness.” ",43008,nodeset6255,1,0,0,0,1,0,Owen,"['owen', 'for', 'example', 'you', '’', 're', 'in', 'a', 'situation', 'where', 'you', '’', 're', 'look', 'after', 'kid', 'out', 'of', 'pride', 'do', 'you', 'say', 'well', 'I', '’', 'm', 'not', 'go', 'to', 'take', 'benefit', 'and', 'force', 'my', 'child', 'to', 'suffer', 'as', 'a', 'consequence', 'of', 'my', 'own', 'stubbornness']",44,"benefit,child",suffer,,,,,,,,,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
169,Claire : those part time jobs exist,those part time jobs exist,116302,nodeset6255,0,0,0,0,0,0,Claire,"['claire', 'those', 'part', 'time', 'job', 'exist']",6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
170,"Michael : James Bartholomew; pretty clear cut, pretty clear arguments, whether you agreed with them or not","James is pretty clear cut, has pretty clear arguments, whether you agreed with them or not",43325,nodeset6256,0,1,0,1,0,1,Michael,"['michael', 'james', 'bartholomew', 'pretty', 'clear', 'cut', 'pretty', 'clear', 'argument', 'whether', 'you', 'agree', 'with', 'they', 'or', 'not']",16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
171,James : everybody could get out of unemployment if the government didn’t get in the way,everybody could get out of unemployment if the government didn’t get in the way,43328,nodeset6256,0,0,0,0,0,0,James,"['james', 'everybody', 'could', 'get', 'out', 'of', 'unemployment', 'if', 'the', 'government', 'do', 'not', 'get', 'in', 'the', 'way']",16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
172,Clifford : I was more sympathetic to him,Clifford was more sympathetic to James,43334,nodeset6256,0,1,0,1,0,0,Clifford,"['clifford', 'I', 'be', 'more', 'sympathetic', 'to', 'he']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
173,Clifford : because there seemed to me to be a germ of a compassion about what he was saying,there seemed to be a germ of a compassion about what James was saying,43339,nodeset6256,0,1,0,1,0,1,Clifford,"['clifford', 'because', 'there', 'seem', 'to', 'I', 'to', 'be', 'a', 'germ', 'of', 'a', 'compassion', 'about', 'what', 'he', 'be', 'say']",18,compassion,,,,,,,,,germ,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
174,"Clifford : they’re not just welfare rangers, though they are welfare rangers","James and Neil’re not just welfare rangers, though they are welfare rangers",116322,nodeset6256,0,1,0,1,0,1,Clifford,"['clifford', 'they', '’', 're', 'not', 'just', 'welfare', 'ranger', 'though', 'they', 'be', 'welfare', 'ranger']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
175,"Clifford : I think the way we differ is a) who’s fault it is, and what we do about it","the way James and Neil, and Clifford differ is a) who’s fault it is, and what we do about it",43363,nodeset6256,0,0,0,0,0,0,Clifford,"['clifford', 'I', 'think', 'the', 'way', 'we', 'differ', 'be', 'a', 'who', '’', 's', 'fault', 'it', 'be', 'and', 'what', 'we', 'do', 'about', 'it']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
176,Clifford : But I think there is a common that there is that fundamental issue,there is a common that there is that fundamental issue,43369,nodeset6256,0,0,0,0,0,0,Clifford,"['clifford', 'but', 'I', 'think', 'there', 'be', 'a', 'common', 'that', 'there', 'be', 'that', 'fundamental', 'issue']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
177,"Michael : Clifford, you had quite an entertaining discussion with him?",Clifford had quite an entertaining discussion with James,116334,nodeset6256,0,1,0,1,0,0,Michael,"['michael', 'clifford', 'you', 'have', 'quite', 'an', 'entertaining', 'discussion', 'with', 'he']",10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
178,"James and Neil : there are serious issues, serious problems that need to be addressed","there are serious issues, serious problems that need to be addressed",116345,nodeset6256,0,0,0,0,0,0,James,"['james', 'and', 'neil', 'there', 'be', 'serious', 'issue', 'serious', 'problem', 'that', 'need', 'to', 'be', 'address']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
179,"James and Neil : the way in which people find themselves parked, as it were, not participating in society is a serious moral issues, and can’t be denied","the way in which people find themselves parked, as it were, not participating in society is a serious moral issues, and can’t be denied",116356,nodeset6256,0,0,0,0,0,0,James,"['james', 'and', 'neil', 'the', 'way', 'in', 'which', 'people', 'find', 'themselves', 'park', 'as', 'it', 'be', 'not', 'participate', 'in', 'society', 'be', 'a', 'serious', 'moral', 'issue', 'and', 'can', 'not', 'be', 'deny']",28,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
180,"Claire : I think it’s interesting that Clifford was swayed by our witnesses to discover that they weren’t saying that everyone was feckless, lazy scroungers","Clifford was swayed by James and Neil to discover that James and Neil weren’t saying that everyone was feckless, lazy scroungers",116372,nodeset6258,0,1,0,1,0,0,Claire,"['claire', 'I', 'think', 'it', '’', 'interesting', 'that', 'clifford', 'be', 'sway', 'by', 'our', 'witness', 'to', 'discover', 'that', 'they', 'be', 'not', 'say', 'that', 'everyone', 'be', 'feckless', 'lazy', 'scrounger']",26,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
181,Claire : Because actually I think that’s an ‘Aunt Sally’,that’s an ‘Aunt Sally’,43378,nodeset6258,0,1,0,0,0,1,Claire,"['claire', 'because', 'actually', 'I', 'think', 'that', '’', 'an', 'aunt', 'sally']",10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
182,Claire : What I think is important at this point is that there has to be a serious discussion about the impact of welfarism,What is important at this point is that there has to be a serious discussion about the impact of welfarism,43384,nodeset6258,0,1,0,1,0,0,Claire,"['claire', 'what', 'I', 'think', 'be', 'important', 'at', 'this', 'point', 'be', 'that', 'there', 'have', 'to', 'be', 'a', 'serious', 'discussion', 'about', 'the', 'impact', 'of', 'welfarism']",23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
183,"Claire :  If you’re staying on your mates coach and all the rest of it, and you get a job, you want to prove that you’re going to not just kind of go “Oh well, it’s not that much money.” You’ll use it, that’s what you want.","If you’re staying on your mates coach and all the rest of it, and you get a job, you want to prove that you’re going to not just kind of go “Oh well, it’s not that much money.” You’ll use it, that’s what you want.",43390,nodeset6258,0,1,0,0,0,1,Claire,"['claire', 'if', 'you', '’', 're', 'stay', 'on', 'your', 'mate', 'coach', 'and', 'all', 'the', 'rest', 'of', 'it', 'and', 'you', 'get', 'a', 'job', 'you', 'want', 'to', 'prove', 'that', 'you', '’', 're', 'go', 'to', 'not', 'just', 'kind', 'of', 'go', 'oh', 'well', 'it', '’', 'not', 'that', 'much', 'money', 'you', '’', 'll', 'use', 'it', 'that', '’', 'what', 'you', 'want']",54,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
184,"Clifford : But Claire, do you have an answer to his complaint that our market in housing has seriously distorted the housing benefit?",Claire has no answer to Neil's complaint that our market in housing has seriously distorted the housing benefit,43396,nodeset6258,1,0,1,0,0,0,Clifford,"['clifford', 'but', 'claire', 'do', 'you', 'have', 'an', 'answer', 'to', 'his', 'complaint', 'that', 'our', 'market', 'in', 'housing', 'have', 'seriously', 'distort', 'the', 'housing', 'benefit']",22,benefit,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
185,Claire : I’m a campaigner for more housing,Claire's a campaigner for more housing,43407,nodeset6258,0,1,0,0,0,1,Claire,"['claire', 'I', '’', 'm', 'a', 'campaigner', 'for', 'more', 'housing']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
186,"Claire : I’ve argued that we should build over green belt, if you want",Claire's argued that we should build over green belt,43413,nodeset6258,0,1,0,1,0,0,Claire,"['claire', 'I', '’', 've', 'argue', 'that', 'we', 'should', 'build', 'over', 'green', 'belt', 'if', 'you', 'want']",15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
187,"Claire :  I want more housing, that’s fine",Claire wants more housing,43419,nodeset6258,0,1,0,0,0,1,Claire,"['claire', 'I', 'want', 'more', 'housing', 'that', '’', 'fine']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
188,Clifford : And how would that reduce the amount we spend on housing benefit?,that would not reduce the amount we spend on housing benefit,43425,nodeset6258,0,0,0,0,0,0,Clifford,"['clifford', 'and', 'how', 'would', 'that', 'reduce', 'the', 'amount', 'we', 'spend', 'on', 'housing', 'benefit']",13,benefit,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,"Claire :  What I object to is the lack of recognition that there’s anything sapping away at the moral of young people in particular, who are dependent on the State.","there is a lack of recognition that there’s anything sapping away at the moral of young people in particular, who are dependent on the State.",43431,nodeset6258,0,0,0,0,0,0,Claire,"['claire', 'what', 'I', 'object', 'to', 'be', 'the', 'lack', 'of', 'recognition', 'that', 'there', '’', 'anything', 'sap', 'away', 'at', 'the', 'moral', 'of', 'young', 'people', 'in', 'particular', 'who', 'be', 'dependent', 'on', 'the', 'state']",30,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
190,"Claire : The problem with compelling people to work, is that it suggests that the problem is that people do not wish to work","The problem with compelling people to work, is that it suggests that the problem is that people do not wish to work",43442,nodeset6259,1,0,1,0,0,0,Claire,"['claire', 'the', 'problem', 'with', 'compelling', 'people', 'to', 'work', 'be', 'that', 'it', 'suggest', 'that', 'the', 'problem', 'be', 'that', 'people', 'do', 'not', 'wish', 'to', 'work']",23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
191,"Anne : we should not talk about externalities, we should talk about internalities","we should not talk about externalities, we should talk about internalities",43448,nodeset6259,1,0,1,0,1,0,Anne,"['anne', 'we', 'should', 'not', 'talk', 'about', 'externality', 'we', 'should', 'talk', 'about', 'internality']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192,"Claire : This is why- the argument that Anne was raising, “Let’s not talk about externalities, let’s talk about internalities” as it were, misses the point","the argument that Anne was raising “Let’s not talk about externalities, let’s talk about internalities” as it were, misses the point",43453,nodeset6259,0,1,0,1,1,0,Claire,"['claire', 'this', 'be', 'why-', 'the', 'argument', 'that', 'anne', 'be', 'raise', 'let', '’', 's', 'not', 'talk', 'about', 'externality', 'let', '’', 's', 'talk', 'about', 'internality', 'as', 'it', 'be', 'miss', 'the', 'point']",29,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
193,"Claire : Because it’s a way of transforming the moral issue from a lack of jobs, a lack of a provision, to an internal failure to do that","it’s a way of transforming the moral issue from a lack of jobs, a lack of a provision, to an internal failure to do that",43462,nodeset6259,0,1,0,0,0,1,Claire,"['claire', 'because', 'it', '’', 'a', 'way', 'of', 'transform', 'the', 'moral', 'issue', 'from', 'a', 'lack', 'of', 'job', 'a', 'lack', 'of', 'a', 'provision', 'to', 'an', 'internal', 'failure', 'to', 'do', 'that']",28,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
194,Anne : But there is an internal failure in some cases,there is an internal failure in some cases,43468,nodeset6259,1,0,1,0,0,0,Anne,"['anne', 'but', 'there', 'be', 'an', 'internal', 'failure', 'in', 'some', 'case']",10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
195,Anne : there’s always a problem with any moral argument that says there is an innate desire to do things,there’s always a problem with any moral argument that says there is an innate desire to do things,43474,nodeset6259,1,0,0,0,1,0,Anne,"['anne', 'there', '’', 'always', 'a', 'problem', 'with', 'any', 'moral', 'argument', 'that', 'say', 'there', 'be', 'an', 'innate', 'desire', 'to', 'do', 'thing']",20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
